,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse
03/12/2016 10:01:55,-2.392,,,1
03/12/2016 11:01:55,-3.065,,,1
03/12/2016 12:01:55,-2.683,,,1
03/12/2016 13:01:55,-2.859,,,1
03/12/2016 14:01:55,-2.742,,,1
03/12/2016 15:01:55,-2.218,,,1
03/12/2016 16:01:55,-2.742,,,1
03/12/2016 17:01:55,-2.742,,,1
03/12/2016 18:01:55,-3.301,,,1
03/12/2016 19:01:55,-3.807,,,1
03/12/2016 20:01:55,-4.016,,,1
03/12/2016 21:01:55,-4.046,,,1
03/12/2016 22:01:55,-3.986,,,1
03/12/2016 23:01:55,-4.167,,,1
03/13/2016 00:01:55,-4.137,,,1
03/13/2016 01:01:55,-4.167,,,1
03/13/2016 02:01:55,-4.197,,,1
03/13/2016 03:01:55,-4.197,,,1
03/13/2016 04:01:55,-4.348,,,1
03/13/2016 05:01:55,-4.469,,,1
03/13/2016 06:01:55,-4.469,,,1
03/13/2016 07:01:55,-4.408,,,1
03/13/2016 08:01:55,-4.106,,,1
03/13/2016 09:01:55,-3.956,,,1
03/13/2016 10:01:55,-3.449,,,1
03/13/2016 11:01:55,-3.242,,,1
03/13/2016 12:01:55,-2.771,,,1
03/13/2016 13:01:55,-2.334,,,1
03/13/2016 14:01:55,-2.218,,,1
03/13/2016 15:01:55,-2.596,,,1
03/13/2016 16:01:55,-3.065,,,1
03/13/2016 17:01:55,-3.598,,,1
03/13/2016 18:01:55,-4.378,,,1
03/13/2016 19:01:55,-4.046,,,1
03/13/2016 20:01:55,-3.956,,,1
03/13/2016 21:01:55,-3.896,,,1
03/13/2016 22:01:55,-4.318,,,1
03/13/2016 23:01:55,-4.499,,,1
03/14/2016 00:01:55,-4.167,,,1
03/14/2016 01:01:55,-4.257,,,1
03/14/2016 02:01:55,-4.227,,,1
03/14/2016 03:01:55,-4.137,,,1
03/14/2016 04:01:55,-4.469,,,1
03/14/2016 05:01:55,-4.469,,,1
03/14/2016 06:01:55,-4.469,,,1
03/14/2016 07:01:55,-4.682,,,1
03/14/2016 08:01:55,-4.53,,,1
03/14/2016 09:01:55,-4.227,,,1
03/14/2016 10:01:55,-3.39,,,1
03/14/2016 11:01:55,-3.124,,,1
03/14/2016 12:01:55,-2.276,,,1
03/14/2016 13:01:55,-3.006,,,1
03/14/2016 14:01:55,-3.035,,,1
03/14/2016 15:01:55,-3.153,,,1
03/14/2016 16:01:55,-3.271,,,1
03/14/2016 17:01:55,-3.39,,,1
03/14/2016 18:01:55,-3.896,,,1
03/14/2016 19:01:55,-4.167,,,1
03/14/2016 20:01:55,-4.318,,,1
03/14/2016 21:01:55,-4.439,,,1
03/14/2016 22:01:55,-4.651,,,1
03/14/2016 23:01:55,-4.743,,,1
03/15/2016 00:01:55,-5.049,,,1
03/15/2016 01:01:55,-4.895,,,1
03/15/2016 02:01:55,-4.895,,,1
03/15/2016 03:01:55,-4.926,,,1
03/15/2016 04:01:55,-5.172,,,1
03/15/2016 05:01:55,-5.11,,,1
03/15/2016 06:01:55,-5.357,,,1
03/15/2016 07:01:55,-5.172,,,1
03/15/2016 08:01:55,-5.11,,,1
03/15/2016 09:01:55,-5.049,,,1
03/15/2016 10:01:55,-4.865,,,1
03/15/2016 11:01:55,-2.947,,,1
03/15/2016 12:01:55,-1.242,,,1
03/15/2016 13:01:55,-1.441,,,1
03/15/2016 14:01:55,-1.356,,,1
03/15/2016 15:01:55,-1.1,,,1
03/15/2016 16:01:55,-1.756,,,1
03/15/2016 17:01:55,-2.102,,,1
03/15/2016 18:01:55,-2.508,,,1
03/15/2016 19:01:55,-2.976,,,1
03/15/2016 20:01:55,-3.183,,,1
03/15/2016 21:01:55,-3.956,,,1
03/15/2016 22:01:55,-4.743,,,1
03/15/2016 23:01:55,-5.233,,,1
03/16/2016 00:01:55,-5.605,,,1
03/16/2016 01:01:55,-6.547,,,1
03/16/2016 02:01:55,-7.187,,,1
03/16/2016 03:01:55,-7.316,,,1
03/16/2016 04:01:55,-7.284,,,1
03/16/2016 05:01:55,-8.132,,,1
03/16/2016 06:01:55,-8.797,,,1
03/16/2016 07:01:55,-8.463,,,1
03/16/2016 08:01:55,-8.463,,,1
03/16/2016 09:01:55,-8.264,,,1
03/16/2016 10:01:55,-6.483,,,1
03/16/2016 11:01:55,-3.956,,,1
03/16/2016 12:01:55,-2.044,,,1
03/16/2016 13:01:55,-0.591,,,1
03/16/2016 14:01:55,-0.845,,,1
03/16/2016 15:01:55,-0.367,,,1
03/16/2016 16:01:55,-0.704,,,1
03/16/2016 17:01:55,-1.157,,,1
03/16/2016 18:01:55,-1.584,,,1
03/16/2016 19:01:55,-2.073,,,1
03/16/2016 20:01:55,-2.537,,,1
03/16/2016 21:01:55,-4.408,,,1
03/16/2016 22:01:55,-5.76,,,1
03/16/2016 23:01:55,-6.325,,,1
03/17/2016 00:01:55,-7.09,,,1
03/17/2016 01:01:55,-6.994,,,1
03/17/2016 02:01:55,-7.706,,,1
03/17/2016 03:01:55,-7.771,,,1
03/17/2016 04:01:55,-7.935,,,1
03/17/2016 05:01:55,-7.445,,,1
03/17/2016 06:01:55,-7.869,,,1
03/17/2016 07:01:55,-6.674,,,1
03/17/2016 08:01:55,-5.079,,,1
03/17/2016 09:01:55,-4.499,,,1
03/17/2016 10:01:55,-3.419,,,1
03/17/2016 11:01:55,-2.334,,,1
03/17/2016 12:01:55,-0.311,,,1
03/17/2016 13:01:55,0.19,,,1
03/17/2016 14:01:55,0.218,,,1
03/17/2016 15:01:55,0.273,,,1
03/17/2016 16:01:55,0.989,,,1
03/17/2016 17:01:55,-0.171,,,1
03/17/2016 18:01:55,-0.93,,,1
03/17/2016 19:01:55,-1.413,,,1
03/17/2016 20:01:55,-1.356,,,1
03/17/2016 21:01:55,-1.441,,,1
03/17/2016 22:01:55,-1.527,,,1
03/17/2016 23:01:55,-1.527,,,1
03/18/2016 00:01:55,-1.641,,,1
03/18/2016 01:01:55,-1.384,,,1
03/18/2016 02:01:55,-1.1,,,1
03/18/2016 03:01:55,-0.339,,,1
03/18/2016 04:01:55,-0.088,,,1
03/18/2016 05:01:55,-0.116,,,1
03/18/2016 06:01:55,-1.871,,,1
03/18/2016 07:01:55,-2.537,,,1
03/18/2016 08:01:55,-2.131,,,1
03/18/2016 09:01:55,-1.47,,,1
03/18/2016 10:01:55,-0.704,,,1
03/18/2016 11:01:55,0.301,,,1
03/18/2016 12:01:55,1.48,,,1
03/18/2016 13:01:55,2.128,,,1
03/18/2016 14:01:55,3.459,,,1
03/18/2016 15:01:55,4.74,,,1
03/18/2016 16:01:55,5.076,,,1
03/18/2016 17:01:55,3.459,,,1
03/18/2016 18:01:55,1.507,,,1
03/18/2016 19:01:55,0.412,,,1
03/18/2016 20:01:55,-0.62,,,1
03/18/2016 21:01:55,-0.283,,,1
03/18/2016 22:01:55,0.412,,,1
03/18/2016 23:01:55,-0.199,,,1
03/19/2016 00:01:55,2.128,,,1
03/19/2016 01:01:55,3.036,,,1
03/19/2016 02:01:55,2.584,,,1
03/19/2016 03:01:55,2.423,,,1
03/19/2016 04:01:55,2.236,,,1
03/19/2016 05:01:55,1.561,,,1
03/19/2016 06:01:55,2.423,,,1
03/19/2016 07:01:55,2.182,,,1
03/19/2016 08:01:55,2.289,,,1
03/19/2016 09:01:55,2.584,,,1
03/19/2016 10:01:55,3.116,,,1
03/19/2016 11:01:55,3.116,,,1
03/19/2016 12:01:55,3.643,,,1
03/19/2016 13:01:55,4.766,,,1
03/19/2016 14:01:55,5.36,,,1
03/19/2016 15:01:55,4.324,,,1
03/19/2016 16:01:55,4.141,,,1
03/19/2016 17:01:55,3.749,,,1
03/19/2016 18:01:55,2.93,,,1
03/19/2016 19:01:55,3.221,,,1
03/19/2016 20:01:55,3.696,,,1
03/19/2016 21:01:55,3.433,,,1
03/19/2016 22:01:55,3.932,,,1
03/19/2016 23:01:55,3.168,,,1
03/20/2016 00:01:55,2.877,,,1
03/20/2016 01:01:55,2.61,,,1
03/20/2016 02:01:55,4.272,,,1
03/20/2016 03:01:55,4.584,,,1
03/20/2016 04:01:55,3.564,,,1
03/20/2016 05:01:55,3.406,,,1
03/20/2016 06:01:55,3.301,,,1
03/20/2016 07:01:55,3.168,,,1
03/20/2016 08:01:55,3.801,,,1
03/20/2016 09:01:55,3.406,,,1
03/20/2016 10:01:55,2.77,,,1
03/20/2016 11:01:55,1.94,,,1
03/20/2016 12:01:55,2.074,,,1
03/20/2016 13:01:55,2.155,,,1
03/20/2016 14:01:55,2.343,,,1
03/20/2016 15:01:55,2.983,,,1
03/20/2016 16:01:55,2.877,,,1
03/20/2016 17:01:55,2.664,,,1
03/20/2016 18:01:55,1.94,,,1
03/20/2016 19:01:55,1.371,,,1
03/20/2016 20:01:55,0.412,,,1
03/20/2016 21:01:55,0.218,,,1
03/20/2016 22:01:55,0.301,,,1
03/20/2016 23:01:55,-0.004,,,1
03/21/2016 00:01:55,-0.032,,,1
03/21/2016 01:01:55,-0.032,,,1
03/21/2016 02:01:55,-0.339,,,1
03/21/2016 03:01:55,-0.283,,,1
03/21/2016 04:01:55,-0.648,,,1
03/21/2016 05:01:55,-0.789,,,1
03/21/2016 06:01:55,-0.62,,,1
03/21/2016 07:01:55,-0.62,,,1
03/21/2016 08:01:55,-0.648,,,1
03/21/2016 09:01:55,-0.76,,,1
03/21/2016 10:01:55,-0.93,,,1
03/21/2016 11:01:55,0.107,,,1
03/21/2016 12:01:55,0.218,,,1
03/21/2016 13:01:55,-0.227,,,1
03/21/2016 14:01:55,0.163,,,1
03/21/2016 15:01:55,1.044,,,1
03/21/2016 16:01:55,0.051,,,1
03/21/2016 17:01:55,0.107,,,1
03/21/2016 18:01:55,-0.339,,,1
03/21/2016 19:01:55,-1.043,,,1
03/21/2016 20:01:55,-1.327,,,1
03/21/2016 21:01:55,-1.413,,,1
03/21/2016 22:01:55,-1.384,,,1
03/21/2016 23:01:55,-1.498,,,1
03/22/2016 00:01:55,-1.785,,,1
03/22/2016 01:01:55,-1.727,,,1
03/22/2016 02:01:55,-1.814,,,1
03/22/2016 03:01:55,-2.044,,,1
03/22/2016 04:01:55,-2.102,,,1
03/22/2016 05:01:55,-2.276,,,1
03/22/2016 06:01:55,-2.102,,,1
03/22/2016 07:01:55,-2.247,,,1
03/22/2016 08:01:55,-1.641,,,1
03/22/2016 09:01:55,-1.356,,,1
03/22/2016 10:01:55,-0.143,,,1
03/22/2016 11:01:55,0.742,,,1
03/22/2016 12:01:55,2.343,,,1
03/22/2016 13:01:55,2.45,,,1
03/22/2016 14:01:55,2.101,,,1
03/22/2016 15:01:55,1.153,,,1
03/22/2016 16:01:55,1.017,,,1
03/22/2016 17:01:55,0.825,,,1
03/22/2016 18:01:55,-0.395,,,1
03/22/2016 19:01:55,-0.845,,,1
03/22/2016 20:01:55,-1.071,,,1
03/22/2016 21:01:55,-1.1,,,1
03/22/2016 22:01:55,-1.27,,,1
03/22/2016 23:01:55,-1.441,,,1
03/23/2016 00:01:55,-1.527,,,1
03/23/2016 01:01:55,-1.727,,,1
03/23/2016 02:01:55,-1.871,,,1
03/23/2016 03:01:55,-2.596,,,1
03/23/2016 04:01:55,-2.073,,,1
03/23/2016 05:01:55,-1.814,,,1
03/23/2016 06:01:55,-1.641,,,1
03/23/2016 07:01:55,-1.756,,,1
03/23/2016 08:01:55,-1.556,,,1
03/23/2016 09:01:55,-1.584,,,1
03/23/2016 10:01:55,-0.591,,,1
03/23/2016 11:01:55,0.301,,,1
03/23/2016 12:01:55,0.907,,,1
03/23/2016 13:01:55,0.797,,,1
03/23/2016 14:01:55,0.051,,,1
03/23/2016 15:01:55,0.273,,,1
03/23/2016 16:01:55,-0.032,,,1
03/23/2016 17:01:55,-0.283,,,1
03/23/2016 18:01:55,-0.032,,,1
03/23/2016 19:01:55,-0.199,,,1
03/23/2016 20:01:55,-0.171,,,1
03/23/2016 21:01:55,0.163,,,1
03/23/2016 22:01:55,-1.185,,,1
03/23/2016 23:01:55,-2.131,,,1
03/24/2016 00:01:55,-2.479,,,1
03/24/2016 01:01:55,-2.683,,,1
03/24/2016 02:01:55,-2.947,,,1
03/24/2016 03:01:55,-3.124,,,1
03/24/2016 04:01:55,-3.538,,,1
03/24/2016 05:01:55,-3.538,,,1
03/24/2016 06:01:55,-3.39,,,1
03/24/2016 07:01:55,-3.449,,,1
03/24/2016 08:01:55,-3.449,,,1
03/24/2016 09:01:55,-3.065,,,1
03/24/2016 10:01:55,-2.45,,,1
03/24/2016 11:01:55,-2.131,,,1
03/24/2016 12:01:55,-1.584,,,1
03/24/2016 13:01:55,-0.423,,,1
03/24/2016 14:01:55,-1.413,,,1
03/24/2016 15:01:55,-0.958,,,1
03/24/2016 16:01:55,-1.413,,,1
03/24/2016 17:01:55,-2.189,,,1
03/24/2016 18:01:55,-2.421,,,1
03/24/2016 19:01:55,-2.45,,,1
03/24/2016 20:01:55,-2.859,,,1
03/24/2016 21:01:55,-2.918,,,1
03/24/2016 22:01:55,-2.8,,,1
03/24/2016 23:01:55,-3.094,,,1
03/25/2016 00:01:55,-3.124,,,1
03/25/2016 01:01:55,-3.212,,,1
03/25/2016 02:01:55,-3.153,,,1
03/25/2016 03:01:55,-3.419,,,1
03/25/2016 04:01:55,-3.39,,,1
03/25/2016 05:01:55,-3.538,,,1
03/25/2016 06:01:55,-3.508,,,1
03/25/2016 07:01:55,-3.598,,,1
03/25/2016 08:01:55,-3.598,,,1
03/25/2016 09:01:55,-3.598,,,1
03/25/2016 10:01:55,-4.378,,,1
03/25/2016 11:01:55,-1.785,,,1
03/25/2016 12:01:55,0.605,,,1
03/25/2016 13:01:55,1.48,,,1
03/25/2016 14:01:55,1.262,,,1
03/25/2016 15:01:55,2.155,,,1
03/25/2016 16:01:55,1.805,,,1
03/25/2016 17:01:55,1.071,,,1
03/25/2016 18:01:55,0.852,,,1
03/25/2016 19:01:55,-0.395,,,1
03/25/2016 20:01:55,-1.128,,,1
03/25/2016 21:01:55,-1.413,,,1
03/25/2016 22:01:55,-1.699,,,1
03/25/2016 23:01:55,-2.363,,,1
03/26/2016 00:01:55,-2.976,,,1
03/26/2016 01:01:55,-2.976,,,1
03/26/2016 02:01:55,-2.625,,,1
03/26/2016 03:01:55,-2.276,,,1
03/26/2016 04:01:55,-2.45,,,1
03/26/2016 05:01:55,-2.334,,,1
03/26/2016 06:01:55,-2.218,,,1
03/26/2016 07:01:55,-2.131,,,1
03/26/2016 08:01:55,-1.814,,,1
03/26/2016 09:01:55,-0.535,,,1
03/26/2016 10:01:55,-0.986,,,1
03/26/2016 11:01:55,0.163,,,1
03/26/2016 12:01:55,3.722,,,1
03/26/2016 13:01:55,2.396,,,1
03/26/2016 14:01:55,3.221,,,1
03/26/2016 15:01:55,2.209,,,1
03/26/2016 16:01:55,1.805,,,1
03/26/2016 17:01:55,1.643,,,1
03/26/2016 18:01:55,0.88,,,1
03/26/2016 19:01:55,0.107,,,1
03/26/2016 20:01:55,0.218,,,1
03/26/2016 21:01:55,0.19,,,1
03/26/2016 22:01:55,0.273,,,1
03/26/2016 23:01:55,0.384,,,1
03/27/2016 00:01:55,0.577,,,1
03/27/2016 01:01:55,0.577,,,1
03/27/2016 02:01:55,0.715,,,1
03/27/2016 03:01:55,0.163,,,1
03/27/2016 04:01:55,-0.255,,,1
03/27/2016 05:01:55,-1.441,,,1
03/27/2016 06:01:55,-2.247,,,1
03/27/2016 07:01:55,-2.45,,,1
03/27/2016 08:01:55,-2.625,,,1
03/27/2016 09:01:55,-2.712,,,1
03/27/2016 10:01:55,-2.044,,,1
03/27/2016 11:01:55,-1.413,,,1
03/27/2016 12:01:55,-0.563,,,1
03/27/2016 13:01:55,-0.62,,,1
03/27/2016 14:01:55,-0.088,,,1
03/27/2016 15:01:55,-1.213,,,1
03/27/2016 16:01:55,-0.902,,,1
03/27/2016 17:01:55,-0.648,,,1
03/27/2016 18:01:55,-2.131,,,1
03/27/2016 19:01:55,-2.976,,,1
03/27/2016 20:01:55,-3.657,,,1
03/27/2016 21:01:55,-4.56,,,1
03/27/2016 22:01:55,-5.885,,,1
03/27/2016 23:01:55,-5.049,,,1
03/28/2016 00:01:55,-5.885,,,1
03/28/2016 01:01:55,-4.682,,,1
03/28/2016 02:01:55,-5.574,,,1
03/28/2016 03:01:55,-5.948,,,1
03/28/2016 04:01:55,-5.76,,,1
03/28/2016 05:01:55,-6.231,,,1
03/28/2016 06:01:55,-6.199,,,1
03/28/2016 07:01:55,-6.738,,,1
03/28/2016 08:01:55,-5.018,,,1
03/28/2016 09:01:55,-5.202,,,1
03/28/2016 10:01:55,-2.712,,,1
03/28/2016 11:01:55,-0.507,,,1
03/28/2016 12:01:55,0.439,,,1
03/28/2016 13:01:55,1.588,,,1
03/28/2016 14:01:55,1.886,,,1
03/28/2016 15:01:55,2.664,,,1
03/28/2016 16:01:55,2.744,,,1
03/28/2016 17:01:55,2.557,,,1
03/28/2016 18:01:55,2.343,,,1
03/28/2016 19:01:55,1.398,,,1
03/28/2016 20:01:55,-0.563,,,1
03/28/2016 21:01:55,-1.27,,,1
03/28/2016 22:01:55,-0.479,,,1
03/28/2016 23:01:55,1.044,,,1
03/29/2016 00:01:55,0.19,,,1
03/29/2016 01:01:55,-1.299,,,1
03/29/2016 02:01:55,0.495,,,1
03/29/2016 03:01:55,-1.071,,,1
03/29/2016 04:01:55,-2.16,,,1
03/29/2016 05:01:55,-2.334,,,1
03/29/2016 06:01:55,-0.032,,,1
03/29/2016 07:01:55,0.495,,,1
03/29/2016 08:01:55,1.208,,,1
03/29/2016 09:01:55,1.751,,,1
03/29/2016 10:01:55,3.009,,,1
03/29/2016 11:01:55,4.454,,,1
03/29/2016 12:01:55,5.385,,,1
03/29/2016 13:01:55,6.357,,,1
03/29/2016 14:01:55,6.255,,,1
03/29/2016 15:01:55,6.99,,,1
03/29/2016 16:01:55,6.763,,,1
03/29/2016 17:01:55,6.153,,,1
03/29/2016 18:01:55,4.246,,,1
03/29/2016 19:01:55,3.67,,,1
03/29/2016 20:01:55,2.423,,,1
03/29/2016 21:01:55,2.343,,,1
03/29/2016 22:01:55,4.037,,,1
03/29/2016 23:01:55,3.221,,,1
03/30/2016 00:01:55,3.195,,,1
03/30/2016 01:01:55,5.924,,,1
03/30/2016 02:01:55,8.792,,,1
03/30/2016 03:01:55,8.792,,,1
03/30/2016 04:01:55,6.255,,,1
03/30/2016 05:01:55,5.949,,,1
03/30/2016 06:01:55,4.766,,,1
03/30/2016 07:01:55,7.745,,,1
03/30/2016 08:01:55,5.179,,,1
03/30/2016 09:01:55,6.458,,,1
03/30/2016 10:01:55,9.04,,,1
03/30/2016 11:01:55,8.693,,,1
03/30/2016 12:01:55,9.41,,,1
03/30/2016 13:01:55,8.717,,,1
03/30/2016 14:01:55,9.336,,,1
03/30/2016 15:01:55,10.124,,,1
03/30/2016 16:01:55,9.756,,,1
03/30/2016 17:01:55,8.419,,,1
03/30/2016 18:01:55,7.444,,,1
03/30/2016 19:01:55,6.99,,,1
03/30/2016 20:01:55,5.796,,,1
03/30/2016 21:01:55,5.231,,,1
03/30/2016 22:01:55,4.973,,,1
03/30/2016 23:01:55,5.898,,,1
03/31/2016 00:01:55,5.205,,,1
03/31/2016 01:01:55,4.869,,,1
03/31/2016 02:01:55,4.22,,,1
03/31/2016 03:01:55,4.714,,,1
03/31/2016 04:01:55,5.565,,,1
03/31/2016 05:01:55,5.719,,,1
03/31/2016 06:01:55,5.282,,,1
03/31/2016 07:01:55,5.385,,,1
03/31/2016 08:01:55,5.565,,,1
03/31/2016 09:01:55,7.167,,,1
03/31/2016 10:01:55,7.594,,,1
03/31/2016 11:01:55,8.07,,,1
03/31/2016 12:01:55,9.262,,,1
03/31/2016 13:01:55,9.78,,,1
03/31/2016 14:01:55,9.805,,,1
03/31/2016 15:01:55,10.638,,,1
03/31/2016 16:01:55,10.516,,,1
03/31/2016 17:01:55,10.638,,,1
03/31/2016 18:01:55,9.509,,,1
03/31/2016 19:01:55,7.645,,,1
03/31/2016 20:01:55,6.585,,,1
03/31/2016 21:01:55,5.949,,,1
03/31/2016 22:01:55,6.204,,,1
03/31/2016 23:01:55,5.719,,,1
04/01/2016 00:01:55,6.128,,,1
04/01/2016 01:01:55,6.484,,,1
04/01/2016 02:01:55,5.847,,,1
04/01/2016 03:01:55,5.796,,,1
04/01/2016 04:01:55,5.591,,,1
04/01/2016 05:01:55,5.231,,,1
04/01/2016 06:01:55,5.77,,,1
04/01/2016 07:01:55,5.437,,,1
04/01/2016 08:01:55,5.565,,,1
04/01/2016 09:01:55,7.569,,,1
04/01/2016 10:01:55,8.07,,,1
04/01/2016 11:01:55,9.213,,,1
04/01/2016 12:01:55,9.608,,,1
04/01/2016 13:01:55,9.706,,,1
04/01/2016 14:01:55,9.583,,,1
04/01/2016 15:01:55,9.41,,,1
04/01/2016 16:01:55,9.632,,,1
04/01/2016 17:01:55,8.717,,,1
04/01/2016 18:01:55,9.064,,,1
04/01/2016 19:01:55,6.864,,,1
04/01/2016 20:01:55,6.458,,,1
04/01/2016 21:01:55,5.591,,,1
04/01/2016 22:01:55,5.024,,,1
04/01/2016 23:01:55,5.898,,,1
04/02/2016 00:01:55,4.246,,,1
04/02/2016 01:01:55,4.895,,,1
04/02/2016 02:01:55,4.844,,,1
04/02/2016 03:01:55,4.194,,,1
04/02/2016 04:01:55,5.024,,,1
04/02/2016 05:01:55,4.766,,,1
04/02/2016 06:01:55,4.272,,,1
04/02/2016 07:01:55,3.485,,,1
04/02/2016 08:01:55,3.406,,,1
04/02/2016 09:01:55,4.869,,,1
04/02/2016 10:01:55,5.437,,,1
04/02/2016 11:01:55,6.661,,,1
04/02/2016 12:01:55,7.72,,,1
04/02/2016 13:01:55,8.643,,,1
04/02/2016 14:01:55,8.095,,,1
04/02/2016 15:01:55,6.661,,,1
04/02/2016 16:01:55,6.813,,,1
04/02/2016 17:01:55,5.898,,,1
04/02/2016 18:01:55,5.385,,,1
04/02/2016 19:01:55,4.973,,,1
04/02/2016 20:01:55,4.037,,,1
04/02/2016 21:01:55,3.906,,,1
04/02/2016 22:01:55,4.298,,,1
04/02/2016 23:01:55,4.973,,,1
04/03/2016 00:01:55,4.662,,,1
04/03/2016 01:01:55,4.61,,,1
04/03/2016 02:01:55,4.298,,,1
04/03/2016 03:01:55,4.011,,,1
04/03/2016 04:01:55,3.354,,,1
04/03/2016 05:01:55,3.221,,,1
04/03/2016 06:01:55,3.538,,,1
04/03/2016 07:01:55,4.636,,,1
04/03/2016 08:01:55,4.037,,,1
04/03/2016 09:01:55,5.024,,,1
04/03/2016 10:01:55,5.616,,,1
04/03/2016 11:01:55,7.795,,,1
04/03/2016 12:01:55,9.361,,,1
04/03/2016 13:01:55,8.916,,,1
04/03/2016 14:01:55,8.99,,,1
04/03/2016 15:01:55,8.866,,,1
04/03/2016 16:01:55,8.841,,,1
04/03/2016 17:01:55,7.393,,,1
04/03/2016 18:01:55,5.975,,,1
04/03/2016 19:01:55,3.827,,,1
04/03/2016 20:01:55,3.406,,,1
04/03/2016 21:01:55,3.354,,,1
04/03/2016 22:01:55,3.009,,,1
04/03/2016 23:01:55,2.637,,,1
04/04/2016 00:01:55,1.371,,,1
04/04/2016 01:01:55,0.934,,,1
04/04/2016 02:01:55,0.962,,,1
04/04/2016 03:01:55,0.356,,,1
04/04/2016 04:01:55,-0.283,,,1
04/04/2016 05:01:55,-0.902,,,1
04/04/2016 06:01:55,-1.27,,,1
04/04/2016 07:01:55,-1.613,,,1
04/04/2016 08:01:55,-1.584,,,1
04/04/2016 09:01:55,-1.27,,,1
04/04/2016 10:01:55,-0.62,,,1
04/04/2016 11:01:55,-0.004,,,1
04/04/2016 12:01:55,-0.116,,,1
04/04/2016 13:01:55,-0.004,,,1
04/04/2016 14:01:55,0.051,,,1
04/04/2016 15:01:55,-0.311,,,1
04/04/2016 16:01:55,-0.171,,,1
04/04/2016 17:01:55,-0.845,,,1
04/04/2016 18:01:55,-0.958,,,1
04/04/2016 19:01:55,-1.327,,,1
04/04/2016 20:01:55,-2.015,,,1
04/04/2016 21:01:55,-2.131,,,1
04/04/2016 22:01:55,-2.712,,,1
04/04/2016 23:01:55,-2.683,,,1
04/05/2016 00:01:55,-2.537,,,1
04/05/2016 01:01:55,-1.9,,,1
04/05/2016 02:01:55,-2.102,,,1
04/05/2016 03:01:55,-2.45,,,1
04/05/2016 04:01:55,-2.073,,,1
04/05/2016 05:01:55,-1.527,,,1
04/05/2016 06:01:55,-1.498,,,1
04/05/2016 07:01:55,-1.356,,,1
04/05/2016 08:01:55,-1.043,,,1
04/05/2016 09:01:55,-0.507,,,1
04/05/2016 10:01:55,-0.255,,,1
04/05/2016 11:01:55,0.439,,,1
04/05/2016 12:01:55,-0.032,,,1
04/05/2016 13:01:55,0.384,,,1
04/05/2016 14:01:55,0.522,,,1
04/05/2016 15:01:55,1.235,,,1
04/05/2016 16:01:55,1.344,,,1
04/05/2016 17:01:55,1.017,,,1
04/05/2016 18:01:55,0.88,,,1
04/05/2016 19:01:55,0.19,,,1
04/05/2016 20:01:55,0.024,,,1
04/05/2016 21:01:55,0.356,,,1
04/05/2016 22:01:55,0.329,,,1
04/05/2016 23:01:55,0.934,,,1
04/06/2016 00:01:55,1.913,,,1
04/06/2016 01:01:55,0.715,,,1
04/06/2016 02:01:55,1.967,,,1
04/06/2016 03:01:55,2.503,,,1
04/06/2016 04:01:55,3.195,,,1
04/06/2016 05:01:55,1.778,,,1
04/06/2016 06:01:55,1.099,,,1
04/06/2016 07:01:55,1.071,,,1
04/06/2016 08:01:55,1.262,,,1
04/06/2016 09:01:55,2.637,,,1
04/06/2016 10:01:55,4.376,,,1
04/06/2016 11:01:55,6,,,1
04/06/2016 12:01:55,7.87,,,1
04/06/2016 13:01:55,8.319,,,1
04/06/2016 14:01:55,8.444,,,1
04/06/2016 15:01:55,8.817,,,1
04/06/2016 16:01:55,9.583,,,1
04/06/2016 17:01:55,8.07,,,1
04/06/2016 18:01:55,7.72,,,1
04/06/2016 19:01:55,6.408,,,1
04/06/2016 20:01:55,6.509,,,1
04/06/2016 21:01:55,6.687,,,1
04/06/2016 22:01:55,5.949,,,1
04/06/2016 23:01:55,6.102,,,1
04/07/2016 00:01:55,6.382,,,1
04/07/2016 01:01:55,7.343,,,1
04/07/2016 02:01:55,6.839,,,1
04/07/2016 03:01:55,8.693,,,1
04/07/2016 04:01:55,8.99,,,1
04/07/2016 05:01:55,8.841,,,1
04/07/2016 06:01:55,9.78,,,1
04/07/2016 07:01:55,8.593,,,1
04/07/2016 08:01:55,9.731,,,1
04/07/2016 09:01:55,11.977,,,1
04/07/2016 10:01:55,11.832,,,1
04/07/2016 11:01:55,15.199,,,1
04/07/2016 12:01:55,14.122,,,1
04/07/2016 13:01:55,14.673,,,1
04/07/2016 14:01:55,14.745,,,1
04/07/2016 15:01:55,14.074,,,1
04/07/2016 16:01:55,13.882,,,1
04/07/2016 17:01:55,13.522,,,1
04/07/2016 18:01:55,12.171,,,1
04/07/2016 19:01:55,10.124,,,1
04/07/2016 20:01:55,10.1,,,1
04/07/2016 21:01:55,10.149,,,1
04/07/2016 22:01:55,10.001,,,1
04/07/2016 23:01:55,9.879,,,1
04/08/2016 00:01:55,9.879,,,1
04/08/2016 01:01:55,9.41,,,1
04/08/2016 02:01:55,10.075,,,1
04/08/2016 03:01:55,10.541,,,1
04/08/2016 04:01:55,9.829,,,1
04/08/2016 05:01:55,9.361,,,1
04/08/2016 06:01:55,10.516,,,1
04/08/2016 07:01:55,10.075,,,1
04/08/2016 08:01:55,11.419,,,1
