,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263
08/21/2015 00:00:00,13.978,,,1
08/21/2015 01:00:00,14.002,,,1
08/21/2015 02:00:00,14.002,,,1
08/21/2015 03:00:00,14.002,,,1
08/21/2015 04:00:00,14.002,,,1
08/21/2015 05:00:00,13.954,,,1
08/21/2015 06:00:00,13.978,,,1
08/21/2015 07:00:00,13.978,,,1
08/21/2015 08:00:00,13.978,,,1
08/21/2015 09:00:00,14.122,,,1
08/21/2015 10:00:00,14.17,,,1
08/21/2015 11:00:00,14.242,,,1
08/21/2015 12:00:00,14.314,,,1
08/21/2015 13:00:00,14.29,,,1
08/21/2015 14:00:00,14.266,,,1
08/21/2015 15:00:00,14.314,,,1
08/21/2015 16:00:00,14.266,,,1
08/21/2015 17:00:00,14.266,,,1
08/21/2015 18:00:00,14.266,,,1
08/21/2015 19:00:00,14.266,,,1
08/21/2015 20:00:00,14.266,,,1
08/21/2015 21:00:00,14.266,,,1
08/21/2015 22:00:00,14.266,,,1
08/21/2015 23:00:00,14.266,,,1
08/22/2015 00:00:00,14.218,,,1
08/22/2015 01:00:00,14.218,,,1
08/22/2015 02:00:00,14.218,,,1
08/22/2015 03:00:00,14.17,,,1
08/22/2015 04:00:00,14.122,,,1
08/22/2015 05:00:00,14.074,,,1
08/22/2015 06:00:00,14.002,,,1
08/22/2015 07:00:00,13.954,,,1
08/22/2015 08:00:00,13.906,,,1
08/22/2015 09:00:00,14.026,,,1
08/22/2015 10:00:00,14.074,,,1
08/22/2015 11:00:00,14.194,,,1
08/22/2015 12:00:00,14.218,,,1
08/22/2015 13:00:00,14.266,,,1
08/22/2015 14:00:00,14.29,,,1
08/22/2015 15:00:00,14.29,,,1
08/22/2015 16:00:00,14.242,,,1
08/22/2015 17:00:00,14.218,,,1
08/22/2015 18:00:00,14.218,,,1
08/22/2015 19:00:00,14.242,,,1
08/22/2015 20:00:00,14.218,,,1
08/22/2015 21:00:00,14.218,,,1
08/22/2015 22:00:00,14.242,,,1
08/22/2015 23:00:00,14.194,,,1
08/23/2015 00:00:00,14.218,,,1
08/23/2015 01:00:00,14.218,,,1
08/23/2015 02:00:00,14.194,,,1
08/23/2015 03:00:00,14.194,,,1
08/23/2015 04:00:00,14.17,,,1
08/23/2015 05:00:00,14.122,,,1
08/23/2015 06:00:00,14.074,,,1
08/23/2015 07:00:00,14.026,,,1
08/23/2015 08:00:00,14.002,,,1
08/23/2015 09:00:00,14.074,,,1
08/23/2015 10:00:00,14.122,,,1
08/23/2015 11:00:00,14.218,,,1
08/23/2015 12:00:00,14.266,,,1
08/23/2015 13:00:00,14.29,,,1
08/23/2015 14:00:00,14.29,,,1
08/23/2015 15:00:00,14.361,,,1
08/23/2015 16:00:00,14.266,,,1
08/23/2015 17:00:00,14.29,,,1
08/23/2015 18:00:00,14.29,,,1
08/23/2015 19:00:00,14.29,,,1
08/23/2015 20:00:00,14.266,,,1
08/23/2015 21:00:00,14.266,,,1
08/23/2015 22:00:00,14.266,,,1
08/23/2015 23:00:00,14.242,,,1
08/24/2015 00:00:00,14.29,,,1
08/24/2015 01:00:00,14.29,,,1
08/24/2015 02:00:00,14.242,,,1
08/24/2015 03:00:00,14.266,,,1
08/24/2015 04:00:00,14.242,,,1
08/24/2015 05:00:00,14.218,,,1
08/24/2015 06:00:00,14.17,,,1
08/24/2015 07:00:00,14.122,,,1
08/24/2015 08:00:00,14.05,,,1
08/24/2015 09:00:00,14.074,,,1
08/24/2015 10:00:00,14.074,,,1
08/24/2015 11:00:00,14.122,,,1
08/24/2015 12:00:00,14.17,,,1
08/24/2015 13:00:00,14.194,,,1
08/24/2015 14:00:00,14.337,,,1
08/24/2015 15:00:00,14.242,,,1
08/24/2015 16:00:00,14.218,,,1
08/24/2015 17:00:00,14.194,,,1
08/24/2015 18:00:00,14.194,,,1
08/24/2015 19:00:00,14.146,,,1
08/24/2015 20:00:00,14.218,,,1
08/24/2015 21:00:00,14.17,,,1
08/24/2015 22:00:00,14.146,,,1
08/24/2015 23:00:00,14.122,,,1
08/25/2015 00:00:00,14.122,,,1
08/25/2015 01:00:00,14.098,,,1
08/25/2015 02:00:00,14.026,,,1
08/25/2015 03:00:00,13.954,,,1
08/25/2015 04:00:00,13.858,,,1
08/25/2015 05:00:00,13.834,,,1
08/25/2015 06:00:00,13.69,,,1
08/25/2015 07:00:00,13.618,,,1
08/25/2015 08:00:00,13.594,,,1
08/25/2015 09:00:00,13.594,,,1
08/25/2015 10:00:00,13.618,,,1
08/25/2015 11:00:00,13.69,,,1
08/25/2015 12:00:00,13.762,,,1
08/25/2015 13:00:00,13.858,,,1
08/25/2015 14:00:00,13.93,,,1
08/25/2015 15:00:00,13.906,,,1
08/25/2015 16:00:00,13.762,,,1
08/25/2015 17:00:00,13.786,,,1
08/25/2015 18:00:00,13.786,,,1
08/25/2015 19:00:00,13.738,,,1
08/25/2015 20:00:00,13.762,,,1
08/25/2015 21:00:00,13.786,,,1
08/25/2015 22:00:00,13.762,,,1
08/25/2015 23:00:00,13.762,,,1
08/26/2015 00:00:00,13.762,,,1
08/26/2015 01:00:00,13.738,,,1
08/26/2015 02:00:00,13.738,,,1
08/26/2015 03:00:00,13.738,,,1
08/26/2015 04:00:00,13.714,,,1
08/26/2015 05:00:00,13.69,,,1
08/26/2015 06:00:00,13.642,,,1
08/26/2015 07:00:00,13.618,,,1
08/26/2015 08:00:00,13.618,,,1
08/26/2015 09:00:00,13.618,,,1
08/26/2015 10:00:00,13.666,,,1
08/26/2015 11:00:00,13.738,,,1
08/26/2015 12:00:00,13.762,,,1
08/26/2015 13:00:00,13.906,,,1
08/26/2015 14:00:00,13.93,,,1
08/26/2015 15:00:00,13.978,,,1
08/26/2015 16:00:00,13.882,,,1
08/26/2015 16:11:19,,,,1
08/26/2015 16:11:27,,,,1
08/26/2015 17:00:00,13.906,,,1
08/26/2015 18:00:00,13.834,,,1
08/26/2015 19:00:00,13.858,,,1
08/26/2015 20:00:00,13.882,,,1
08/26/2015 21:00:00,13.81,,,1
08/26/2015 22:00:00,13.978,,,1
08/26/2015 23:00:00,13.81,,,1
08/27/2015 00:00:00,13.858,,,1
08/27/2015 01:00:00,13.786,,,1
08/27/2015 02:00:00,13.834,,,1
08/27/2015 03:00:00,13.858,,,1
08/27/2015 04:00:00,13.81,,,1
08/27/2015 05:00:00,13.81,,,1
08/27/2015 06:00:00,13.834,,,1
08/27/2015 07:00:00,13.834,,,1
08/27/2015 08:00:00,13.738,,,1
08/27/2015 09:00:00,13.834,,,1
08/27/2015 10:00:00,13.834,,,1
08/27/2015 11:00:00,13.954,,,1
08/27/2015 12:00:00,14.002,,,1
08/27/2015 13:00:00,14.026,,,1
08/27/2015 14:00:00,14.122,,,1
08/27/2015 15:00:00,14.122,,,1
08/27/2015 16:00:00,13.954,,,1
08/27/2015 17:00:00,13.978,,,1
08/27/2015 18:00:00,13.93,,,1
08/27/2015 19:00:00,13.954,,,1
08/27/2015 20:00:00,13.978,,,1
08/27/2015 21:00:00,13.954,,,1
08/27/2015 22:00:00,13.954,,,1
08/27/2015 23:00:00,13.978,,,1
08/28/2015 00:00:00,13.954,,,1
08/28/2015 01:00:00,13.954,,,1
08/28/2015 02:00:00,13.954,,,1
08/28/2015 03:00:00,13.906,,,1
08/28/2015 04:00:00,13.906,,,1
08/28/2015 05:00:00,13.738,,,1
08/28/2015 06:00:00,13.618,,,1
08/28/2015 07:00:00,13.594,,,1
08/28/2015 08:00:00,13.594,,,1
08/28/2015 09:00:00,13.57,,,1
08/28/2015 10:00:00,13.642,,,1
08/28/2015 11:00:00,13.57,,,1
08/28/2015 12:00:00,13.642,,,1
08/28/2015 13:00:00,13.786,,,1
08/28/2015 14:00:00,13.69,,,1
08/28/2015 15:00:00,13.69,,,1
08/28/2015 16:00:00,13.762,,,1
08/28/2015 17:00:00,13.666,,,1
08/28/2015 18:00:00,13.714,,,1
08/28/2015 19:00:00,13.69,,,1
08/28/2015 20:00:00,13.618,,,1
08/28/2015 21:00:00,13.69,,,1
08/28/2015 22:00:00,13.69,,,1
08/28/2015 23:00:00,13.738,,,1
08/29/2015 00:00:00,13.762,,,1
08/29/2015 01:00:00,13.714,,,1
08/29/2015 02:00:00,13.642,,,1
08/29/2015 03:00:00,13.546,,,1
08/29/2015 04:00:00,13.497,,,1
08/29/2015 05:00:00,13.353,,,1
08/29/2015 06:00:00,13.064,,,1
08/29/2015 07:00:00,12.799,,,1
08/29/2015 08:00:00,12.63,,,1
08/29/2015 09:00:00,12.437,,,1
08/29/2015 10:00:00,11.953,,,1
08/29/2015 11:00:00,11.686,,,1
08/29/2015 12:00:00,11.516,,,1
08/29/2015 13:00:00,11.175,,,1
08/29/2015 14:00:00,11.029,,,1
08/29/2015 15:00:00,10.81,,,1
08/29/2015 16:00:00,10.541,,,1
08/29/2015 17:00:00,10.565,,,1
08/29/2015 18:00:00,10.369,,,1
08/29/2015 19:00:00,10.026,,,1
08/29/2015 20:00:00,9.952,,,1
08/29/2015 21:00:00,9.756,,,1
08/29/2015 22:00:00,9.657,,,1
08/29/2015 23:00:00,9.46,,,1
08/30/2015 00:00:00,9.361,,,1
08/30/2015 01:00:00,9.238,,,1
08/30/2015 02:00:00,8.99,,,1
08/30/2015 03:00:00,8.916,,,1
08/30/2015 04:00:00,8.717,,,1
08/30/2015 05:00:00,8.593,,,1
08/30/2015 06:00:00,8.519,,,1
08/30/2015 07:00:00,8.419,,,1
08/30/2015 08:00:00,8.344,,,1
08/30/2015 09:00:00,8.319,,,1
08/30/2015 10:00:00,8.369,,,1
08/30/2015 11:00:00,8.344,,,1
08/30/2015 12:00:00,8.419,,,1
08/30/2015 13:00:00,8.394,,,1
08/30/2015 14:00:00,8.419,,,1
08/30/2015 15:00:00,8.419,,,1
08/30/2015 16:00:00,8.444,,,1
08/30/2015 17:00:00,8.419,,,1
08/30/2015 18:00:00,8.444,,,1
08/30/2015 19:00:00,8.444,,,1
08/30/2015 20:00:00,8.419,,,1
08/30/2015 21:00:00,8.419,,,1
08/30/2015 22:00:00,8.494,,,1
08/30/2015 23:00:00,8.419,,,1
08/31/2015 00:00:00,8.444,,,1
08/31/2015 01:00:00,8.519,,,1
08/31/2015 02:00:00,8.344,,,1
08/31/2015 03:00:00,8.344,,,1
08/31/2015 04:00:00,8.344,,,1
08/31/2015 05:00:00,8.27,,,1
08/31/2015 06:00:00,8.319,,,1
08/31/2015 07:00:00,8.195,,,1
08/31/2015 08:00:00,8.22,,,1
08/31/2015 09:00:00,8.27,,,1
08/31/2015 10:00:00,8.295,,,1
08/31/2015 11:00:00,8.319,,,1
08/31/2015 12:00:00,8.295,,,1
08/31/2015 13:00:00,8.319,,,1
08/31/2015 14:00:00,8.394,,,1
08/31/2015 15:00:00,8.419,,,1
08/31/2015 16:00:00,8.444,,,1
08/31/2015 17:00:00,8.519,,,1
08/31/2015 18:00:00,8.469,,,1
08/31/2015 19:00:00,8.394,,,1
08/31/2015 20:00:00,8.419,,,1
08/31/2015 21:00:00,8.344,,,1
08/31/2015 22:00:00,8.27,,,1
08/31/2015 23:00:00,8.27,,,1
09/01/2015 00:00:00,8.27,,,1
09/01/2015 01:00:00,8.22,,,1
09/01/2015 02:00:00,8.195,,,1
09/01/2015 03:00:00,8.145,,,1
09/01/2015 04:00:00,8.17,,,1
09/01/2015 05:00:00,8.12,,,1
09/01/2015 06:00:00,8.12,,,1
09/01/2015 07:00:00,8.12,,,1
09/01/2015 08:00:00,8.095,,,1
09/01/2015 09:00:00,8.07,,,1
09/01/2015 10:00:00,8.07,,,1
09/01/2015 11:00:00,8.22,,,1
09/01/2015 12:00:00,8.195,,,1
09/01/2015 13:00:00,8.319,,,1
09/01/2015 14:00:00,8.22,,,1
09/01/2015 15:00:00,8.27,,,1
09/01/2015 16:00:00,8.22,,,1
09/01/2015 17:00:00,8.27,,,1
09/01/2015 18:00:00,8.245,,,1
09/01/2015 19:00:00,8.27,,,1
09/01/2015 20:00:00,8.295,,,1
09/01/2015 21:00:00,8.27,,,1
09/01/2015 22:00:00,8.12,,,1
09/01/2015 23:00:00,8.095,,,1
09/02/2015 00:00:00,8.02,,,1
09/02/2015 01:00:00,8.02,,,1
09/02/2015 02:00:00,7.97,,,1
09/02/2015 03:00:00,7.945,,,1
09/02/2015 04:00:00,7.77,,,1
09/02/2015 05:00:00,7.745,,,1
09/02/2015 06:00:00,7.569,,,1
09/02/2015 07:00:00,7.444,,,1
09/02/2015 08:00:00,7.343,,,1
09/02/2015 09:00:00,7.343,,,1
09/02/2015 10:00:00,7.368,,,1
09/02/2015 11:00:00,7.268,,,1
09/02/2015 12:00:00,7.343,,,1
09/02/2015 13:00:00,7.393,,,1
09/02/2015 14:00:00,7.444,,,1
09/02/2015 15:00:00,7.469,,,1
09/02/2015 16:00:00,7.419,,,1
09/02/2015 17:00:00,7.469,,,1
09/02/2015 18:00:00,7.619,,,1
09/02/2015 19:00:00,7.419,,,1
09/02/2015 20:00:00,7.519,,,1
09/02/2015 21:00:00,7.469,,,1
09/02/2015 22:00:00,7.444,,,1
09/02/2015 23:00:00,7.393,,,1
09/03/2015 00:00:00,7.343,,,1
09/03/2015 01:00:00,7.217,,,1
09/03/2015 02:00:00,7.167,,,1
09/03/2015 03:00:00,7.041,,,1
09/03/2015 04:00:00,7.041,,,1
09/03/2015 05:00:00,6.914,,,1
09/03/2015 06:00:00,6.914,,,1
09/03/2015 07:00:00,6.813,,,1
09/03/2015 08:00:00,6.788,,,1
09/03/2015 09:00:00,6.763,,,1
09/03/2015 10:00:00,6.839,,,1
09/03/2015 11:00:00,6.763,,,1
09/03/2015 12:00:00,6.839,,,1
09/03/2015 13:00:00,6.839,,,1
09/03/2015 14:00:00,6.99,,,1
09/03/2015 15:00:00,6.889,,,1
09/03/2015 16:00:00,6.914,,,1
09/03/2015 17:00:00,7.066,,,1
09/03/2015 18:00:00,6.914,,,1
09/03/2015 19:00:00,6.914,,,1
09/03/2015 20:00:00,6.889,,,1
09/03/2015 21:00:00,6.94,,,1
09/03/2015 22:00:00,6.914,,,1
09/03/2015 23:00:00,6.99,,,1
09/04/2015 00:00:00,6.914,,,1
09/04/2015 01:00:00,6.94,,,1
09/04/2015 02:00:00,6.889,,,1
09/04/2015 03:00:00,6.864,,,1
09/04/2015 04:00:00,6.839,,,1
09/04/2015 05:00:00,6.788,,,1
09/04/2015 06:00:00,6.763,,,1
09/04/2015 07:00:00,6.737,,,1
09/04/2015 08:00:00,6.661,,,1
09/04/2015 09:00:00,6.636,,,1
09/04/2015 10:00:00,6.788,,,1
09/04/2015 11:00:00,6.661,,,1
09/04/2015 12:00:00,6.687,,,1
09/04/2015 13:00:00,6.813,,,1
09/04/2015 14:00:00,6.99,,,1
09/04/2015 15:00:00,6.839,,,1
09/04/2015 16:00:00,6.788,,,1
09/04/2015 17:00:00,6.813,,,1
09/04/2015 18:00:00,6.813,,,1
09/04/2015 19:00:00,6.788,,,1
09/04/2015 20:00:00,6.788,,,1
09/04/2015 21:00:00,6.813,,,1
09/04/2015 22:00:00,6.813,,,1
09/04/2015 23:00:00,6.763,,,1
09/05/2015 00:00:00,6.788,,,1
09/05/2015 01:00:00,6.687,,,1
09/05/2015 02:00:00,6.661,,,1
09/05/2015 03:00:00,6.611,,,1
09/05/2015 04:00:00,6.611,,,1
09/05/2015 05:00:00,6.484,,,1
09/05/2015 06:00:00,6.458,,,1
09/05/2015 07:00:00,6.458,,,1
09/05/2015 08:00:00,6.408,,,1
09/05/2015 09:00:00,6.458,,,1
09/05/2015 10:00:00,6.433,,,1
09/05/2015 11:00:00,6.509,,,1
09/05/2015 12:00:00,6.712,,,1
09/05/2015 13:00:00,6.56,,,1
09/05/2015 14:00:00,6.636,,,1
09/05/2015 15:00:00,6.585,,,1
09/05/2015 16:00:00,6.56,,,1
09/05/2015 17:00:00,6.585,,,1
09/05/2015 18:00:00,6.737,,,1
09/05/2015 19:00:00,6.611,,,1
09/05/2015 20:00:00,6.585,,,1
09/05/2015 21:00:00,6.737,,,1
09/05/2015 22:00:00,6.737,,,1
09/05/2015 23:00:00,6.661,,,1
09/06/2015 00:00:00,6.712,,,1
09/06/2015 01:00:00,6.636,,,1
09/06/2015 02:00:00,6.535,,,1
09/06/2015 03:00:00,6.408,,,1
09/06/2015 04:00:00,6.382,,,1
09/06/2015 05:00:00,6.484,,,1
09/06/2015 06:00:00,6.408,,,1
09/06/2015 07:00:00,6.408,,,1
09/06/2015 08:00:00,6.484,,,1
09/06/2015 09:00:00,6.458,,,1
09/06/2015 10:00:00,6.458,,,1
09/06/2015 11:00:00,6.611,,,1
09/06/2015 12:00:00,6.509,,,1
09/06/2015 13:00:00,6.763,,,1
09/06/2015 14:00:00,6.712,,,1
09/06/2015 15:00:00,6.56,,,1
09/06/2015 16:00:00,6.611,,,1
09/06/2015 17:00:00,6.636,,,1
09/06/2015 18:00:00,6.585,,,1
09/06/2015 19:00:00,6.585,,,1
09/06/2015 20:00:00,6.585,,,1
09/06/2015 21:00:00,6.611,,,1
09/06/2015 22:00:00,6.585,,,1
09/06/2015 23:00:00,6.611,,,1
09/07/2015 00:00:00,6.611,,,1
09/07/2015 01:00:00,6.636,,,1
09/07/2015 02:00:00,6.661,,,1
09/07/2015 03:00:00,6.611,,,1
09/07/2015 04:00:00,6.636,,,1
09/07/2015 05:00:00,6.636,,,1
09/07/2015 06:00:00,6.712,,,1
09/07/2015 07:00:00,6.611,,,1
09/07/2015 08:00:00,6.636,,,1
09/07/2015 09:00:00,6.636,,,1
09/07/2015 10:00:00,6.839,,,1
09/07/2015 11:00:00,6.712,,,1
09/07/2015 12:00:00,6.813,,,1
09/07/2015 13:00:00,6.788,,,1
09/07/2015 14:00:00,6.788,,,1
09/07/2015 15:00:00,6.813,,,1
09/07/2015 16:00:00,6.788,,,1
09/07/2015 17:00:00,6.864,,,1
09/07/2015 18:00:00,6.788,,,1
09/07/2015 19:00:00,6.864,,,1
09/07/2015 20:00:00,6.788,,,1
09/07/2015 21:00:00,6.788,,,1
09/07/2015 22:00:00,6.813,,,1
09/07/2015 23:00:00,6.788,,,1
09/08/2015 00:00:00,6.788,,,1
09/08/2015 01:00:00,6.813,,,1
09/08/2015 02:00:00,6.839,,,1
09/08/2015 03:00:00,6.839,,,1
09/08/2015 04:00:00,6.813,,,1
09/08/2015 05:00:00,6.788,,,1
09/08/2015 06:00:00,6.813,,,1
09/08/2015 07:00:00,6.914,,,1
09/08/2015 08:00:00,6.914,,,1
09/08/2015 09:00:00,6.889,,,1
09/08/2015 10:00:00,6.965,,,1
09/08/2015 11:00:00,7.015,,,1
09/08/2015 12:00:00,7.142,,,1
09/08/2015 13:00:00,7.192,,,1
09/08/2015 14:00:00,7.268,,,1
09/08/2015 15:00:00,7.167,,,1
09/08/2015 16:00:00,7.142,,,1
09/08/2015 17:00:00,7.116,,,1
09/08/2015 18:00:00,7.142,,,1
09/08/2015 19:00:00,7.217,,,1
09/08/2015 20:00:00,7.167,,,1
09/08/2015 21:00:00,7.116,,,1
09/08/2015 22:00:00,7.192,,,1
09/08/2015 23:00:00,7.142,,,1
09/09/2015 00:00:00,7.142,,,1
09/09/2015 01:00:00,7.192,,,1
09/09/2015 02:00:00,7.142,,,1
09/09/2015 03:00:00,7.142,,,1
09/09/2015 04:00:00,7.192,,,1
09/09/2015 05:00:00,7.167,,,1
09/09/2015 06:00:00,7.192,,,1
09/09/2015 07:00:00,7.217,,,1
09/09/2015 08:00:00,7.167,,,1
09/09/2015 09:00:00,7.192,,,1
09/09/2015 10:00:00,7.494,,,1
09/09/2015 11:00:00,7.519,,,1
09/09/2015 12:00:00,7.594,,,1
09/09/2015 13:00:00,7.419,,,1
09/09/2015 14:00:00,7.419,,,1
09/09/2015 15:00:00,7.469,,,1
09/09/2015 16:00:00,7.469,,,1
09/09/2015 17:00:00,7.444,,,1
09/09/2015 18:00:00,7.444,,,1
09/09/2015 19:00:00,7.444,,,1
09/09/2015 20:00:00,7.444,,,1
09/09/2015 21:00:00,7.419,,,1
09/09/2015 22:00:00,7.444,,,1
09/09/2015 23:00:00,7.419,,,1
09/10/2015 00:00:00,7.444,,,1
09/10/2015 01:00:00,7.444,,,1
09/10/2015 02:00:00,7.444,,,1
09/10/2015 03:00:00,7.469,,,1
09/10/2015 04:00:00,7.469,,,1
09/10/2015 05:00:00,7.469,,,1
09/10/2015 06:00:00,7.469,,,1
09/10/2015 07:00:00,7.444,,,1
09/10/2015 08:00:00,7.444,,,1
09/10/2015 09:00:00,7.393,,,1
09/10/2015 10:00:00,7.619,,,1
09/10/2015 11:00:00,7.695,,,1
09/10/2015 12:00:00,7.77,,,1
09/10/2015 13:00:00,7.82,,,1
09/10/2015 14:00:00,7.795,,,1
09/10/2015 15:00:00,7.695,,,1
09/10/2015 16:00:00,7.67,,,1
09/10/2015 17:00:00,7.695,,,1
09/10/2015 18:00:00,7.67,,,1
09/10/2015 19:00:00,7.695,,,1
09/10/2015 20:00:00,7.695,,,1
09/10/2015 21:00:00,7.67,,,1
09/10/2015 22:00:00,7.67,,,1
09/10/2015 23:00:00,7.67,,,1
09/11/2015 00:00:00,7.695,,,1
09/11/2015 01:00:00,7.695,,,1
09/11/2015 02:00:00,7.67,,,1
09/11/2015 03:00:00,7.695,,,1
09/11/2015 04:00:00,7.695,,,1
09/11/2015 05:00:00,7.695,,,1
09/11/2015 06:00:00,7.695,,,1
09/11/2015 07:00:00,7.695,,,1
09/11/2015 08:00:00,7.72,,,1
09/11/2015 09:00:00,7.77,,,1
09/11/2015 10:00:00,7.895,,,1
09/11/2015 11:00:00,8.145,,,1
09/11/2015 12:00:00,8.12,,,1
09/11/2015 13:00:00,8.17,,,1
09/11/2015 14:00:00,8.17,,,1
09/11/2015 15:00:00,8.07,,,1
09/11/2015 16:00:00,8.045,,,1
09/11/2015 17:00:00,8.045,,,1
09/11/2015 18:00:00,8.045,,,1
09/11/2015 19:00:00,8.02,,,1
09/11/2015 20:00:00,8.02,,,1
09/11/2015 21:00:00,8.045,,,1
09/11/2015 22:00:00,8.02,,,1
09/11/2015 23:00:00,8.02,,,1
09/12/2015 00:00:00,8.045,,,1
09/12/2015 01:00:00,8.02,,,1
09/12/2015 02:00:00,8.045,,,1
09/12/2015 03:00:00,8.02,,,1
09/12/2015 04:00:00,8.045,,,1
09/12/2015 05:00:00,8.045,,,1
09/12/2015 06:00:00,8.045,,,1
09/12/2015 07:00:00,8.07,,,1
09/12/2015 08:00:00,8.07,,,1
09/12/2015 09:00:00,8.095,,,1
09/12/2015 10:00:00,8.295,,,1
09/12/2015 11:00:00,8.469,,,1
09/12/2015 12:00:00,8.494,,,1
09/12/2015 13:00:00,8.494,,,1
09/12/2015 14:00:00,8.494,,,1
09/12/2015 15:00:00,8.394,,,1
09/12/2015 16:00:00,8.394,,,1
09/12/2015 17:00:00,8.394,,,1
09/12/2015 18:00:00,8.394,,,1
09/12/2015 19:00:00,8.369,,,1
09/12/2015 20:00:00,8.369,,,1
09/12/2015 21:00:00,8.394,,,1
09/12/2015 22:00:00,8.369,,,1
09/12/2015 23:00:00,8.394,,,1
09/13/2015 00:00:00,8.394,,,1
09/13/2015 01:00:00,8.369,,,1
09/13/2015 02:00:00,8.369,,,1
09/13/2015 03:00:00,8.369,,,1
09/13/2015 04:00:00,8.394,,,1
09/13/2015 05:00:00,8.394,,,1
09/13/2015 06:00:00,8.394,,,1
09/13/2015 07:00:00,8.419,,,1
09/13/2015 08:00:00,8.419,,,1
09/13/2015 09:00:00,8.543,,,1
09/13/2015 10:00:00,8.568,,,1
09/13/2015 11:00:00,8.618,,,1
09/13/2015 12:00:00,8.767,,,1
09/13/2015 13:00:00,8.742,,,1
09/13/2015 14:00:00,8.891,,,1
09/13/2015 15:00:00,8.817,,,1
09/13/2015 16:00:00,8.792,,,1
09/13/2015 17:00:00,8.742,,,1
09/13/2015 18:00:00,8.866,,,1
09/13/2015 19:00:00,8.717,,,1
09/13/2015 20:00:00,8.742,,,1
09/13/2015 21:00:00,8.866,,,1
09/13/2015 22:00:00,8.767,,,1
09/13/2015 23:00:00,8.792,,,1
09/14/2015 00:00:00,8.792,,,1
09/14/2015 01:00:00,8.742,,,1
09/14/2015 02:00:00,8.792,,,1
09/14/2015 03:00:00,8.767,,,1
09/14/2015 04:00:00,8.717,,,1
09/14/2015 05:00:00,8.717,,,1
09/14/2015 06:00:00,8.668,,,1
09/14/2015 07:00:00,8.593,,,1
09/14/2015 08:00:00,8.568,,,1
09/14/2015 09:00:00,8.618,,,1
09/14/2015 10:00:00,8.643,,,1
09/14/2015 11:00:00,8.693,,,1
09/14/2015 12:00:00,8.693,,,1
09/14/2015 13:00:00,8.742,,,1
09/14/2015 14:00:00,8.742,,,1
09/14/2015 15:00:00,8.742,,,1
09/14/2015 16:00:00,8.618,,,1
09/14/2015 17:00:00,8.668,,,1
09/14/2015 18:00:00,8.693,,,1
09/14/2015 19:00:00,8.693,,,1
09/14/2015 20:00:00,8.693,,,1
09/14/2015 21:00:00,8.668,,,1
09/14/2015 22:00:00,8.668,,,1
09/14/2015 23:00:00,8.618,,,1
09/15/2015 00:00:00,8.618,,,1
09/15/2015 01:00:00,8.469,,,1
09/15/2015 02:00:00,8.419,,,1
09/15/2015 03:00:00,8.319,,,1
09/15/2015 04:00:00,8.27,,,1
09/15/2015 05:00:00,8.195,,,1
09/15/2015 06:00:00,8.12,,,1
09/15/2015 07:00:00,8.02,,,1
09/15/2015 08:00:00,7.995,,,1
09/15/2015 09:00:00,7.945,,,1
09/15/2015 10:00:00,7.97,,,1
09/15/2015 11:00:00,7.97,,,1
09/15/2015 12:00:00,8.02,,,1
09/15/2015 13:00:00,7.97,,,1
09/15/2015 14:00:00,8.045,,,1
09/15/2015 15:00:00,8.07,,,1
09/15/2015 16:00:00,8.02,,,1
09/15/2015 17:00:00,8.02,,,1
09/15/2015 18:00:00,8.07,,,1
09/15/2015 19:00:00,7.995,,,1
09/15/2015 20:00:00,8.02,,,1
09/15/2015 21:00:00,7.995,,,1
09/15/2015 22:00:00,7.995,,,1
09/15/2015 23:00:00,7.92,,,1
09/16/2015 00:00:00,7.845,,,1
09/16/2015 01:00:00,7.745,,,1
09/16/2015 02:00:00,7.67,,,1
09/16/2015 03:00:00,7.619,,,1
09/16/2015 04:00:00,7.544,,,1
09/16/2015 05:00:00,7.469,,,1
09/16/2015 06:00:00,7.444,,,1
09/16/2015 07:00:00,7.368,,,1
09/16/2015 08:00:00,7.318,,,1
09/16/2015 09:00:00,7.268,,,1
09/16/2015 10:00:00,7.393,,,1
09/16/2015 11:00:00,7.444,,,1
09/16/2015 12:00:00,7.469,,,1
09/16/2015 13:00:00,7.594,,,1
09/16/2015 14:00:00,7.494,,,1
09/16/2015 15:00:00,7.544,,,1
09/16/2015 16:00:00,7.544,,,1
09/16/2015 17:00:00,7.494,,,1
09/16/2015 18:00:00,7.569,,,1
09/16/2015 19:00:00,7.469,,,1
09/16/2015 20:00:00,7.594,,,1
09/16/2015 21:00:00,7.494,,,1
09/16/2015 22:00:00,7.569,,,1
09/16/2015 23:00:00,7.519,,,1
09/17/2015 00:00:00,7.469,,,1
09/17/2015 01:00:00,7.444,,,1
09/17/2015 02:00:00,7.393,,,1
09/17/2015 03:00:00,7.368,,,1
09/17/2015 04:00:00,7.343,,,1
09/17/2015 05:00:00,7.268,,,1
09/17/2015 06:00:00,7.192,,,1
09/17/2015 07:00:00,7.217,,,1
09/17/2015 08:00:00,7.192,,,1
09/17/2015 09:00:00,7.268,,,1
09/17/2015 10:00:00,7.192,,,1
09/17/2015 11:00:00,7.192,,,1
09/17/2015 12:00:00,7.217,,,1
