,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498
11/26/2014 10:12:41,4.947,,,1
11/26/2014 11:12:41,4.818,,,1
11/26/2014 12:12:41,5.102,,,1
11/26/2014 13:12:41,5.179,,,1
11/26/2014 14:12:41,5.179,,,1
11/26/2014 15:12:41,4.895,,,1
11/26/2014 16:12:41,4.947,,,1
11/26/2014 17:12:41,4.921,,,1
11/26/2014 18:12:41,4.999,,,1
11/26/2014 19:12:41,5.024,,,1
11/26/2014 20:12:41,5.024,,,1
11/26/2014 21:12:41,4.298,,,1
11/26/2014 22:12:41,3.538,,,1
11/26/2014 23:12:41,4.246,,,1
11/27/2014 00:12:41,4.428,,,1
11/27/2014 01:12:41,4.973,,,1
11/27/2014 02:12:41,5.154,,,1
11/27/2014 03:12:41,5.257,,,1
11/27/2014 04:12:41,5.05,,,1
11/27/2014 05:12:41,4.792,,,1
11/27/2014 06:12:41,5.05,,,1
11/27/2014 07:12:41,5.024,,,1
11/27/2014 08:12:41,4.921,,,1
11/27/2014 09:12:41,4.35,,,1
11/27/2014 10:12:41,4.324,,,1
11/27/2014 11:12:41,4.428,,,1
11/27/2014 12:12:41,4.506,,,1
11/27/2014 13:12:41,4.921,,,1
11/27/2014 14:12:41,4.558,,,1
11/27/2014 15:12:41,4.61,,,1
11/27/2014 16:12:41,4.558,,,1
11/27/2014 17:12:41,4.48,,,1
11/27/2014 18:12:41,4.22,,,1
11/27/2014 19:12:41,4.037,,,1
11/27/2014 20:12:41,3.985,,,1
11/27/2014 21:12:41,3.88,,,1
11/27/2014 22:12:41,3.301,,,1
11/27/2014 23:12:41,3.38,,,1
11/28/2014 00:12:41,3.301,,,1
11/28/2014 01:12:41,3.142,,,1
11/28/2014 02:12:41,2.983,,,1
11/28/2014 03:12:41,3.406,,,1
11/28/2014 04:12:41,3.116,,,1
11/28/2014 05:12:41,2.903,,,1
11/28/2014 06:12:41,2.903,,,1
11/28/2014 07:12:41,3.036,,,1
11/28/2014 08:12:41,2.717,,,1
11/28/2014 09:12:41,2.77,,,1
11/28/2014 10:12:41,2.477,,,1
11/28/2014 11:12:41,2.396,,,1
11/28/2014 12:12:41,1.588,,,1
11/28/2014 13:12:41,0.495,,,1
11/28/2014 14:12:41,0.079,,,1
11/28/2014 15:12:41,0.107,,,1
11/28/2014 16:12:41,-1.213,,,1
11/28/2014 17:12:41,-2.102,,,1
11/28/2014 18:12:41,-2.8,,,1
11/28/2014 19:12:41,-3.598,,,1
11/28/2014 20:12:41,-5.295,,,1
11/28/2014 21:12:41,-6.136,,,1
11/28/2014 22:12:41,-6.105,,,1
11/28/2014 23:12:41,-5.885,,,1
11/29/2014 00:12:41,-6.199,,,1
11/29/2014 01:12:41,-6.674,,,1
11/29/2014 02:12:41,-7.155,,,1
11/29/2014 03:12:41,-7.575,,,1
11/29/2014 04:12:41,-7.673,,,1
11/29/2014 05:12:41,-7.706,,,1
11/29/2014 06:12:41,-8.099,,,1
11/29/2014 07:12:41,-8.165,,,1
11/29/2014 08:12:41,-8.497,,,1
11/29/2014 09:12:41,-8.697,,,1
11/29/2014 10:12:41,-9.473,,,1
11/29/2014 11:12:41,-8.864,,,1
11/29/2014 12:12:41,-7.445,,,1
11/29/2014 13:12:41,-6.01,,,1
11/29/2014 14:12:41,-6.738,,,1
11/29/2014 15:12:41,-8.864,,,1
11/29/2014 16:12:41,-9.542,,,1
11/29/2014 17:12:41,-10.581,,,1
11/29/2014 18:12:41,-11.433,,,1
11/29/2014 19:12:41,-11.361,,,1
11/29/2014 20:12:41,-11.29,,,1
11/29/2014 21:12:41,-10.863,,,1
11/29/2014 22:12:41,-10.581,,,1
11/29/2014 23:12:41,-9.439,,,1
11/30/2014 00:12:41,-10.023,,,1
11/30/2014 01:12:41,-9.542,,,1
11/30/2014 02:12:41,-8.697,,,1
11/30/2014 03:12:41,-8.43,,,1
11/30/2014 04:12:41,-8.463,,,1
11/30/2014 05:12:41,-7.869,,,1
11/30/2014 06:12:41,-8.033,,,1
11/30/2014 07:12:41,-8.463,,,1
11/30/2014 08:12:41,-8.198,,,1
11/30/2014 09:12:41,-7.413,,,1
11/30/2014 10:12:41,-7.543,,,1
11/30/2014 11:12:41,-6.579,,,1
11/30/2014 12:12:41,-3.508,,,1
11/30/2014 13:12:41,-0.845,,,1
11/30/2014 14:12:41,-4.106,,,1
11/30/2014 15:12:41,-5.388,,,1
11/30/2014 16:12:41,-5.823,,,1
11/30/2014 17:12:41,-5.729,,,1
11/30/2014 18:12:41,-6.802,,,1
11/30/2014 19:12:41,-6.357,,,1
11/30/2014 20:12:41,-5.388,,,1
11/30/2014 21:12:41,-5.729,,,1
11/30/2014 22:12:41,-5.233,,,1
11/30/2014 23:12:41,-5.018,,,1
12/01/2014 00:12:41,-5.605,,,1
12/01/2014 01:12:41,-5.916,,,1
12/01/2014 02:12:41,-6.073,,,1
12/01/2014 03:12:41,-6.357,,,1
12/01/2014 04:12:41,-6.388,,,1
12/01/2014 05:12:41,-5.574,,,1
12/01/2014 06:12:41,-5.388,,,1
12/01/2014 07:12:41,-5.605,,,1
12/01/2014 08:12:41,-5.76,,,1
12/01/2014 09:12:41,-6.357,,,1
12/01/2014 10:12:41,-4.987,,,1
12/01/2014 11:12:41,-5.76,,,1
12/01/2014 12:12:41,-2.859,,,1
12/01/2014 13:12:41,1.262,,,1
12/01/2014 14:12:41,-0.367,,,1
12/01/2014 15:12:41,-2.918,,,1
12/01/2014 16:12:41,-1.327,,,1
12/01/2014 17:12:41,-4.016,,,1
12/01/2014 18:12:41,-3.896,,,1
12/01/2014 19:12:41,-3.747,,,1
12/01/2014 20:12:41,-4.167,,,1
12/01/2014 21:12:41,-4.046,,,1
12/01/2014 22:12:41,-4.167,,,1
12/01/2014 23:12:41,-4.348,,,1
12/02/2014 00:12:41,-4.621,,,1
12/02/2014 01:12:41,-4.926,,,1
12/02/2014 02:12:41,-4.895,,,1
12/02/2014 03:12:41,-4.59,,,1
12/02/2014 04:12:41,-5.357,,,1
12/02/2014 05:12:41,-5.388,,,1
12/02/2014 06:12:41,-5.542,,,1
12/02/2014 07:12:41,-5.418,,,1
12/02/2014 08:12:41,-5.172,,,1
12/02/2014 09:12:41,-4.834,,,1
12/02/2014 10:12:41,-4.106,,,1
12/02/2014 11:12:41,-3.956,,,1
12/02/2014 12:12:41,-1.958,,,1
12/02/2014 13:12:41,2.021,,,1
12/02/2014 14:12:41,-0.199,,,1
12/02/2014 15:12:41,-0.311,,,1
12/02/2014 16:12:41,0.356,,,1
12/02/2014 17:12:41,-0.367,,,1
12/02/2014 18:12:41,0.467,,,1
12/02/2014 19:12:41,-0.817,,,1
12/02/2014 20:12:41,-1.986,,,1
12/02/2014 21:12:41,-1.128,,,1
12/02/2014 22:12:41,-0.817,,,1
12/02/2014 23:12:41,-1.814,,,1
12/03/2014 00:12:41,-0.423,,,1
12/03/2014 01:12:41,0.495,,,1
12/03/2014 02:12:41,0.051,,,1
12/03/2014 03:12:41,0.273,,,1
12/03/2014 04:12:41,-0.93,,,1
12/03/2014 05:12:41,-0.507,,,1
12/03/2014 06:12:41,-0.535,,,1
12/03/2014 07:12:41,-0.845,,,1
12/03/2014 08:12:41,-0.873,,,1
12/03/2014 09:12:41,-0.535,,,1
12/03/2014 10:12:41,-0.591,,,1
12/03/2014 11:12:41,-0.06,,,1
12/03/2014 12:12:41,1.371,,,1
12/03/2014 13:12:41,3.485,,,1
12/03/2014 14:12:41,2.637,,,1
12/03/2014 15:12:41,2.557,,,1
12/03/2014 16:12:41,1.913,,,1
12/03/2014 17:12:41,1.371,,,1
12/03/2014 18:12:41,1.643,,,1
12/03/2014 19:12:41,0.88,,,1
12/03/2014 20:12:41,1.588,,,1
12/03/2014 21:12:41,1.507,,,1
12/03/2014 22:12:41,1.588,,,1
12/03/2014 23:12:41,0.852,,,1
12/04/2014 00:12:41,1.398,,,1
12/04/2014 01:12:41,1.126,,,1
12/04/2014 02:12:41,0.934,,,1
12/04/2014 03:12:41,1.126,,,1
12/04/2014 04:12:41,0.934,,,1
12/04/2014 05:12:41,1.67,,,1
12/04/2014 06:12:41,1.588,,,1
12/04/2014 07:12:41,1.48,,,1
12/04/2014 08:12:41,1.044,,,1
12/04/2014 09:12:41,1.425,,,1
12/04/2014 10:12:41,1.344,,,1
12/04/2014 11:12:41,1.67,,,1
12/04/2014 12:12:41,2.209,,,1
12/04/2014 13:12:41,2.343,,,1
12/04/2014 14:12:41,2.93,,,1
12/04/2014 15:12:41,2.61,,,1
12/04/2014 16:12:41,3.089,,,1
12/04/2014 17:12:41,3.195,,,1
12/04/2014 18:12:41,2.236,,,1
12/04/2014 19:12:41,2.316,,,1
12/04/2014 20:12:41,1.832,,,1
12/04/2014 21:12:41,2.557,,,1
12/04/2014 22:12:41,2.182,,,1
12/04/2014 23:12:41,1.071,,,1
12/05/2014 00:12:41,1.832,,,1
12/05/2014 01:12:41,2.155,,,1
12/05/2014 02:12:41,2.182,,,1
12/05/2014 03:12:41,2.343,,,1
12/05/2014 04:12:41,2.182,,,1
12/05/2014 05:12:41,2.423,,,1
12/05/2014 06:12:41,2.236,,,1
12/05/2014 07:12:41,2.477,,,1
12/05/2014 08:12:41,3.195,,,1
12/05/2014 09:12:41,3.248,,,1
12/05/2014 10:12:41,3.221,,,1
12/05/2014 11:12:41,3.722,,,1
12/05/2014 12:12:41,3.906,,,1
12/05/2014 13:12:41,3.985,,,1
12/05/2014 14:12:41,3.827,,,1
12/05/2014 15:12:41,3.906,,,1
12/05/2014 16:12:41,4.402,,,1
12/05/2014 17:12:41,4.298,,,1
12/05/2014 18:12:41,3.906,,,1
12/05/2014 19:12:41,3.958,,,1
12/05/2014 20:12:41,3.985,,,1
12/05/2014 21:12:41,3.749,,,1
12/05/2014 22:12:41,3.906,,,1
12/05/2014 23:12:41,3.564,,,1
12/06/2014 00:12:41,3.301,,,1
12/06/2014 01:12:41,2.637,,,1
12/06/2014 02:12:41,1.94,,,1
12/06/2014 03:12:41,1.751,,,1
12/06/2014 04:12:41,1.071,,,1
12/06/2014 05:12:41,0.88,,,1
12/06/2014 06:12:41,1.235,,,1
12/06/2014 07:12:41,0.66,,,1
12/06/2014 08:12:41,0.687,,,1
12/06/2014 09:12:41,0.687,,,1
12/06/2014 10:12:41,0.852,,,1
12/06/2014 11:12:41,1.126,,,1
12/06/2014 12:12:41,2.396,,,1
12/06/2014 13:12:41,2.823,,,1
12/06/2014 14:12:41,2.262,,,1
12/06/2014 15:12:41,2.128,,,1
12/06/2014 16:12:41,2.209,,,1
12/06/2014 17:12:41,1.859,,,1
12/06/2014 18:12:41,1.289,,,1
12/06/2014 19:12:41,0.467,,,1
12/06/2014 20:12:41,1.044,,,1
12/06/2014 21:12:41,0.77,,,1
12/06/2014 22:12:41,0.412,,,1
12/06/2014 23:12:41,0.495,,,1
12/07/2014 00:12:41,1.099,,,1
12/07/2014 01:12:41,1.289,,,1
12/07/2014 02:12:41,1.344,,,1
12/07/2014 03:12:41,1.317,,,1
12/07/2014 04:12:41,1.588,,,1
12/07/2014 05:12:41,1.778,,,1
12/07/2014 06:12:41,1.398,,,1
12/07/2014 07:12:41,0.825,,,1
12/07/2014 08:12:41,0.495,,,1
12/07/2014 09:12:41,0.051,,,1
12/07/2014 10:12:41,2.074,,,1
12/07/2014 11:12:41,1.697,,,1
12/07/2014 12:12:41,2.983,,,1
12/07/2014 13:12:41,4.298,,,1
12/07/2014 14:12:41,3.906,,,1
12/07/2014 15:12:41,3.88,,,1
12/07/2014 16:12:41,3.485,,,1
12/07/2014 17:12:41,2.236,,,1
12/07/2014 18:12:41,3.009,,,1
12/07/2014 19:12:41,2.047,,,1
12/07/2014 20:12:41,1.805,,,1
12/07/2014 21:12:41,2.396,,,1
12/07/2014 22:12:41,3.749,,,1
12/07/2014 23:12:41,4.792,,,1
12/08/2014 00:12:41,2.77,,,1
12/08/2014 01:12:41,3.063,,,1
12/08/2014 02:12:41,3.485,,,1
12/08/2014 03:12:41,3.67,,,1
12/08/2014 04:12:41,3.591,,,1
12/08/2014 05:12:41,2.797,,,1
12/08/2014 06:12:41,2.61,,,1
12/08/2014 07:12:41,2.503,,,1
12/08/2014 08:12:41,2.85,,,1
12/08/2014 09:12:41,2.797,,,1
12/08/2014 10:12:41,2.823,,,1
12/08/2014 11:12:41,2.69,,,1
12/08/2014 12:12:41,2.85,,,1
12/08/2014 13:12:41,3.036,,,1
12/08/2014 14:12:41,2.93,,,1
12/08/2014 15:12:41,1.643,,,1
12/08/2014 16:12:41,1.317,,,1
12/08/2014 17:12:41,1.453,,,1
12/08/2014 18:12:41,1.832,,,1
12/08/2014 19:12:41,2.557,,,1
12/08/2014 20:12:41,2.477,,,1
12/08/2014 21:12:41,2.877,,,1
12/08/2014 22:12:41,3.327,,,1
12/08/2014 23:12:41,4.063,,,1
12/09/2014 00:12:41,4.947,,,1
12/09/2014 01:12:41,4.818,,,1
12/09/2014 02:12:41,4.844,,,1
12/09/2014 03:12:41,4.48,,,1
12/09/2014 04:12:41,4.844,,,1
12/09/2014 05:12:41,5.024,,,1
12/09/2014 06:12:41,5.179,,,1
12/09/2014 07:12:41,5.308,,,1
12/09/2014 08:12:41,5.334,,,1
12/09/2014 09:12:41,5.488,,,1
12/09/2014 10:12:41,5.411,,,1
12/09/2014 11:12:41,5.539,,,1
12/09/2014 12:12:41,5.024,,,1
12/09/2014 13:12:41,4.506,,,1
12/09/2014 14:12:41,3.854,,,1
12/09/2014 15:12:41,3.116,,,1
12/09/2014 16:12:41,3.036,,,1
12/09/2014 17:12:41,2.77,,,1
12/09/2014 18:12:41,2.877,,,1
12/09/2014 19:12:41,2.45,,,1
12/09/2014 20:12:41,2.61,,,1
12/09/2014 21:12:41,3.009,,,1
12/09/2014 22:12:41,3.327,,,1
12/09/2014 23:12:41,3.643,,,1
12/10/2014 00:12:41,3.985,,,1
12/10/2014 01:12:41,3.932,,,1
12/10/2014 02:12:41,3.932,,,1
12/10/2014 03:12:41,4.428,,,1
12/10/2014 04:12:41,5.385,,,1
12/10/2014 05:12:41,5.975,,,1
12/10/2014 06:12:41,6.051,,,1
12/10/2014 07:12:41,6.153,,,1
12/10/2014 08:12:41,5.898,,,1
12/10/2014 09:12:41,5.898,,,1
12/10/2014 10:12:41,5.668,,,1
12/10/2014 11:12:41,4.895,,,1
12/10/2014 12:12:41,4.714,,,1
12/10/2014 13:12:41,4.324,,,1
12/10/2014 14:12:41,4.272,,,1
12/10/2014 15:12:41,3.617,,,1
12/10/2014 16:12:41,3.958,,,1
12/10/2014 17:12:41,3.827,,,1
12/10/2014 18:12:41,2.903,,,1
12/10/2014 19:12:41,1.832,,,1
12/10/2014 20:12:41,1.126,,,1
12/10/2014 21:12:41,0.19,,,1
12/10/2014 22:12:41,0.246,,,1
12/10/2014 23:12:41,0.051,,,1
12/11/2014 00:12:41,0.107,,,1
12/11/2014 01:12:41,0.051,,,1
12/11/2014 02:12:41,0.051,,,1
12/11/2014 03:12:41,0.051,,,1
12/11/2014 04:12:41,0.051,,,1
12/11/2014 05:12:41,-0.032,,,1
12/11/2014 06:12:41,-0.032,,,1
12/11/2014 07:12:41,0.024,,,1
12/11/2014 08:12:41,-0.283,,,1
12/11/2014 09:12:41,0.079,,,1
12/11/2014 10:12:41,0.051,,,1
12/11/2014 11:12:41,0.19,,,1
12/11/2014 12:12:41,0.273,,,1
12/11/2014 13:12:41,1.344,,,1
12/11/2014 14:12:41,2.503,,,1
12/11/2014 15:12:41,3.142,,,1
12/11/2014 16:12:41,3.168,,,1
12/11/2014 17:12:41,2.744,,,1
12/11/2014 18:12:41,2.584,,,1
12/11/2014 19:12:41,2.182,,,1
12/11/2014 20:12:41,1.153,,,1
12/11/2014 21:12:41,0.329,,,1
12/11/2014 22:12:41,0.301,,,1
12/11/2014 23:12:41,0.329,,,1
12/12/2014 00:12:41,0.218,,,1
12/12/2014 01:12:41,0.135,,,1
12/12/2014 02:12:41,0.079,,,1
12/12/2014 03:12:41,-0.004,,,1
12/12/2014 04:12:41,-0.116,,,1
12/12/2014 05:12:41,-0.032,,,1
12/12/2014 06:12:41,-0.199,,,1
12/12/2014 07:12:41,-0.479,,,1
12/12/2014 08:12:41,-0.817,,,1
12/12/2014 09:12:41,-1.015,,,1
12/12/2014 10:12:41,-0.789,,,1
12/12/2014 11:12:41,-0.507,,,1
12/12/2014 12:12:41,-0.507,,,1
12/12/2014 13:12:41,0.66,,,1
12/12/2014 14:12:41,0.024,,,1
12/12/2014 15:12:41,-0.395,,,1
12/12/2014 16:12:41,-0.479,,,1
12/12/2014 17:12:41,-1.413,,,1
12/12/2014 18:12:41,-1.613,,,1
12/12/2014 19:12:41,-1.871,,,1
12/12/2014 20:12:41,-2.073,,,1
12/12/2014 21:12:41,-2.073,,,1
12/12/2014 22:12:41,-2.305,,,1
12/12/2014 23:12:41,-2.566,,,1
12/13/2014 00:12:41,-2.771,,,1
12/13/2014 01:12:41,-2.83,,,1
12/13/2014 02:12:41,-2.859,,,1
12/13/2014 03:12:41,-2.683,,,1
12/13/2014 04:12:41,-2.83,,,1
12/13/2014 05:12:41,-2.683,,,1
12/13/2014 06:12:41,-2.566,,,1
12/13/2014 07:12:41,-2.8,,,1
12/13/2014 08:12:41,-2.8,,,1
12/13/2014 09:12:41,-2.8,,,1
12/13/2014 10:12:41,-2.508,,,1
12/13/2014 11:12:41,-2.015,,,1
12/13/2014 12:12:41,-1.584,,,1
12/13/2014 13:12:41,-0.62,,,1
12/13/2014 14:12:41,-0.143,,,1
12/13/2014 15:12:41,0.079,,,1
12/13/2014 16:12:41,-0.676,,,1
12/13/2014 17:12:41,-1.641,,,1
12/13/2014 18:12:41,-2.45,,,1
12/13/2014 19:12:41,-2.421,,,1
12/13/2014 20:12:41,-3.006,,,1
12/13/2014 21:12:41,-3.124,,,1
12/13/2014 22:12:41,-2.742,,,1
12/13/2014 23:12:41,-2.859,,,1
12/14/2014 00:12:41,-3.183,,,1
12/14/2014 01:12:41,-3.035,,,1
12/14/2014 02:12:41,-2.742,,,1
12/14/2014 03:12:41,-3.242,,,1
12/14/2014 04:12:41,-3.065,,,1
12/14/2014 05:12:41,-3.33,,,1
12/14/2014 06:12:41,-3.271,,,1
12/14/2014 07:12:41,-3.36,,,1
12/14/2014 08:12:41,-3.006,,,1
12/14/2014 09:12:41,-2.918,,,1
12/14/2014 10:12:41,-2.421,,,1
12/14/2014 11:12:41,-1.785,,,1
12/14/2014 12:12:41,-1.327,,,1
12/14/2014 13:12:41,0.051,,,1
12/14/2014 14:12:41,-1.299,,,1
12/14/2014 15:12:41,-2.218,,,1
12/14/2014 16:12:41,-2.712,,,1
12/14/2014 17:12:41,-3.006,,,1
12/14/2014 18:12:41,-2.625,,,1
12/14/2014 19:12:41,-3.153,,,1
12/14/2014 20:12:41,-2.976,,,1
12/14/2014 21:12:41,-2.16,,,1
12/14/2014 22:12:41,-1.327,,,1
12/14/2014 23:12:41,-1.641,,,1
12/15/2014 00:12:41,-1.958,,,1
12/15/2014 01:12:41,-1.871,,,1
12/15/2014 02:12:41,-2.83,,,1
12/15/2014 03:12:41,-3.183,,,1
12/15/2014 04:12:41,-2.218,,,1
12/15/2014 05:12:41,-2.45,,,1
12/15/2014 06:12:41,-2.276,,,1
12/15/2014 07:12:41,-3.807,,,1
12/15/2014 08:12:41,-3.271,,,1
12/15/2014 09:12:41,-2.566,,,1
12/15/2014 10:12:41,-2.45,,,1
12/15/2014 11:12:41,-2.044,,,1
12/15/2014 12:12:41,-1.9,,,1
12/15/2014 13:12:41,-1.556,,,1
12/15/2014 14:12:41,-1.327,,,1
12/15/2014 15:12:41,-1.47,,,1
12/15/2014 16:12:41,-1.584,,,1
12/15/2014 17:12:41,-2.015,,,1
12/15/2014 18:12:41,-1.699,,,1
12/15/2014 19:12:41,-1.814,,,1
12/15/2014 20:12:41,-1.613,,,1
12/15/2014 21:12:41,-1.356,,,1
12/15/2014 22:12:41,-1.413,,,1
12/15/2014 23:12:41,-1.498,,,1
12/16/2014 00:12:41,-1.584,,,1
12/16/2014 01:12:41,-1.299,,,1
12/16/2014 02:12:41,-1.527,,,1
12/16/2014 03:12:41,-1.814,,,1
12/16/2014 04:12:41,-1.9,,,1
12/16/2014 05:12:41,-1.727,,,1
12/16/2014 06:12:41,-1.384,,,1
12/16/2014 07:12:41,-1.871,,,1
12/16/2014 08:12:41,-1.871,,,1
12/16/2014 09:12:41,-1.699,,,1
12/16/2014 10:12:41,-1.327,,,1
12/16/2014 11:12:41,-0.902,,,1
12/16/2014 12:12:41,-0.676,,,1
12/16/2014 13:12:41,-0.311,,,1
12/16/2014 14:12:41,-0.339,,,1
12/16/2014 15:12:41,-0.227,,,1
12/16/2014 16:12:41,-0.06,,,1
12/16/2014 17:12:41,-0.255,,,1
12/16/2014 18:12:41,-0.479,,,1
12/16/2014 19:12:41,-0.479,,,1
12/16/2014 20:12:41,-0.62,,,1
12/16/2014 21:12:41,-0.902,,,1
12/16/2014 22:12:41,-0.93,,,1
12/16/2014 23:12:41,-0.958,,,1
12/17/2014 00:12:41,-0.76,,,1
12/17/2014 01:12:41,-0.817,,,1
12/17/2014 02:12:41,-0.62,,,1
12/17/2014 03:12:41,-0.93,,,1
12/17/2014 04:12:41,-1.1,,,1
12/17/2014 05:12:41,-1.185,,,1
12/17/2014 06:12:41,-1.157,,,1
12/17/2014 07:12:41,-0.93,,,1
12/17/2014 08:12:41,-1.015,,,1
12/17/2014 09:12:41,-0.958,,,1
12/17/2014 10:12:41,-0.395,,,1
12/17/2014 11:12:41,0.218,,,1
12/17/2014 12:12:41,0.577,,,1
12/17/2014 13:12:41,0.632,,,1
12/17/2014 14:12:41,0.687,,,1
12/17/2014 15:12:41,0.356,,,1
12/17/2014 16:12:41,0.356,,,1
12/17/2014 17:12:41,-0.032,,,1
12/17/2014 18:12:41,-0.032,,,1
12/17/2014 19:12:41,-0.116,,,1
12/17/2014 20:12:41,-0.143,,,1
12/17/2014 21:12:41,-0.395,,,1
12/17/2014 22:12:41,-0.507,,,1
12/17/2014 23:12:41,-0.479,,,1
12/18/2014 00:12:41,-0.507,,,1
12/18/2014 01:12:41,-0.227,,,1
12/18/2014 02:12:41,-0.423,,,1
12/18/2014 03:12:41,-0.395,,,1
12/18/2014 04:12:41,-0.648,,,1
12/18/2014 05:12:41,-0.62,,,1
12/18/2014 06:12:41,-0.845,,,1
12/18/2014 07:12:41,-1.527,,,1
12/18/2014 08:12:41,-1.67,,,1
12/18/2014 09:12:41,-1.327,,,1
12/18/2014 10:12:41,-0.817,,,1
12/18/2014 11:12:41,0.024,,,1
12/18/2014 12:12:41,0.135,,,1
12/18/2014 13:12:41,0.301,,,1
12/18/2014 14:12:41,-0.199,,,1
12/18/2014 15:12:41,0.107,,,1
12/18/2014 16:12:41,0.19,,,1
12/18/2014 17:12:41,0.135,,,1
12/18/2014 18:12:41,0.079,,,1
12/18/2014 19:12:41,0.135,,,1
12/18/2014 20:12:41,0.163,,,1
12/18/2014 21:12:41,0.107,,,1
12/18/2014 22:12:41,0.135,,,1
12/18/2014 23:12:41,0.051,,,1
12/19/2014 00:12:41,0.024,,,1
12/19/2014 01:12:41,-0.116,,,1
12/19/2014 02:12:41,-0.199,,,1
12/19/2014 03:12:41,-0.732,,,1
12/19/2014 04:12:41,-1.043,,,1
12/19/2014 05:12:41,-1.356,,,1
12/19/2014 06:12:41,-1.498,,,1
12/19/2014 07:12:41,-1.641,,,1
12/19/2014 08:12:41,-1.498,,,1
12/19/2014 09:12:41,-1.556,,,1
12/19/2014 10:12:41,-1.185,,,1
12/19/2014 11:12:41,-0.06,,,1
12/19/2014 12:12:41,-0.199,,,1
12/19/2014 13:12:41,0.051,,,1
12/19/2014 14:12:41,-0.423,,,1
12/19/2014 15:12:41,-0.704,,,1
12/19/2014 16:12:41,-1.356,,,1
12/19/2014 17:12:41,-1.699,,,1
12/19/2014 18:12:41,-1.584,,,1
12/19/2014 19:12:41,-1.584,,,1
12/19/2014 20:12:41,-1.67,,,1
12/19/2014 21:12:41,-1.641,,,1
12/19/2014 22:12:41,-1.584,,,1
12/19/2014 23:12:41,-1.356,,,1
12/20/2014 00:12:41,-1.299,,,1
12/20/2014 01:12:41,-1.527,,,1
12/20/2014 02:12:41,-1.727,,,1
12/20/2014 03:12:41,-1.958,,,1
12/20/2014 04:12:41,-1.785,,,1
12/20/2014 05:12:41,-1.613,,,1
12/20/2014 06:12:41,-1.67,,,1
12/20/2014 07:12:41,-1.756,,,1
12/20/2014 08:12:41,-1.527,,,1
12/20/2014 09:12:41,-1.299,,,1
12/20/2014 10:12:41,-0.339,,,1
12/20/2014 11:12:41,0.079,,,1
12/20/2014 12:12:41,0.051,,,1
12/20/2014 13:12:41,0.163,,,1
12/20/2014 14:12:41,0.439,,,1
12/20/2014 15:12:41,0.934,,,1
12/20/2014 16:12:41,1.913,,,1
12/20/2014 17:12:41,2.236,,,1
12/20/2014 18:12:41,2.77,,,1
12/20/2014 19:12:41,3.775,,,1
12/20/2014 20:12:41,3.775,,,1
12/20/2014 21:12:41,3.248,,,1
12/20/2014 22:12:41,2.93,,,1
12/20/2014 23:12:41,2.664,,,1
12/21/2014 00:12:41,2.343,,,1
12/21/2014 01:12:41,1.724,,,1
12/21/2014 02:12:41,0.715,,,1
12/21/2014 03:12:41,0.742,,,1
12/21/2014 04:12:41,0.495,,,1
12/21/2014 05:12:41,0.522,,,1
12/21/2014 06:12:41,0.88,,,1
12/21/2014 07:12:41,0.605,,,1
12/21/2014 08:12:41,0.825,,,1
12/21/2014 09:12:41,0.989,,,1
12/21/2014 10:12:41,0.66,,,1
12/21/2014 11:12:41,0.356,,,1
12/21/2014 12:12:41,0.467,,,1
12/21/2014 13:12:41,0.605,,,1
12/21/2014 14:12:41,0.329,,,1
12/21/2014 15:12:41,0.577,,,1
12/21/2014 16:12:41,0.55,,,1
12/21/2014 17:12:41,0.329,,,1
12/21/2014 18:12:41,-0.004,,,1
12/21/2014 19:12:41,0.218,,,1
12/21/2014 20:12:41,0.107,,,1
12/21/2014 21:12:41,-0.339,,,1
12/21/2014 22:12:41,-0.283,,,1
12/21/2014 23:12:41,0.024,,,1
12/22/2014 00:12:41,0.273,,,1
12/22/2014 01:12:41,-0.088,,,1
12/22/2014 02:12:41,-0.789,,,1
12/22/2014 03:12:41,-1.814,,,1
12/22/2014 04:12:41,-1.814,,,1
12/22/2014 05:12:41,-2.537,,,1
12/22/2014 06:12:41,-1.584,,,1
12/22/2014 07:12:41,-1.413,,,1
12/22/2014 08:12:41,-2.044,,,1
12/22/2014 09:12:41,-2.015,,,1
12/22/2014 10:12:41,-1.613,,,1
12/22/2014 11:12:41,-0.732,,,1
12/22/2014 12:12:41,0.163,,,1
12/22/2014 13:12:41,0.77,,,1
12/22/2014 14:12:41,0.301,,,1
12/22/2014 15:12:41,-0.088,,,1
12/22/2014 16:12:41,-0.283,,,1
12/22/2014 17:12:41,-0.958,,,1
12/22/2014 18:12:41,-1.242,,,1
12/22/2014 19:12:41,-1.157,,,1
12/22/2014 20:12:41,-1.1,,,1
12/22/2014 21:12:41,-0.704,,,1
12/22/2014 22:12:41,-0.704,,,1
12/22/2014 23:12:41,-0.93,,,1
12/23/2014 00:12:41,-1.015,,,1
12/23/2014 01:12:41,-0.873,,,1
12/23/2014 02:12:41,-0.395,,,1
12/23/2014 03:12:41,-0.395,,,1
12/23/2014 04:12:41,-1.015,,,1
12/23/2014 05:12:41,-0.958,,,1
12/23/2014 06:12:41,-0.507,,,1
12/23/2014 07:12:41,-0.06,,,1
12/23/2014 08:12:41,1.208,,,1
12/23/2014 09:12:41,2.316,,,1
