,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY
06/24/2017 21:00:00,4.22,,,1
06/24/2017 22:00:00,4.22,,,1
06/24/2017 23:00:00,4.22,,,1
06/25/2017 00:00:00,4.22,,,1
06/25/2017 01:00:00,4.22,,,1
06/25/2017 02:00:00,4.194,,,1
06/25/2017 03:00:00,4.22,,,1
06/25/2017 04:00:00,4.22,,,1
06/25/2017 05:00:00,4.22,,,1
06/25/2017 06:00:00,4.22,,,1
06/25/2017 07:00:00,4.22,,,1
06/25/2017 08:00:00,4.22,,,1
06/25/2017 09:00:00,4.246,,,1
06/25/2017 10:00:00,4.246,,,1
06/25/2017 11:00:00,4.246,,,1
06/25/2017 12:00:00,4.246,,,1
06/25/2017 13:00:00,4.246,,,1
06/25/2017 14:00:00,4.246,,,1
06/25/2017 15:00:00,4.246,,,1
06/25/2017 16:00:00,4.246,,,1
06/25/2017 17:00:00,4.246,,,1
06/25/2017 18:00:00,4.22,,,1
06/25/2017 19:00:00,4.22,,,1
06/25/2017 20:00:00,4.22,,,1
06/25/2017 21:00:00,4.194,,,1
06/25/2017 22:00:00,4.22,,,1
06/25/2017 23:00:00,4.22,,,1
06/26/2017 00:00:00,4.22,,,1
06/26/2017 01:00:00,4.194,,,1
06/26/2017 02:00:00,4.22,,,1
06/26/2017 03:00:00,4.194,,,1
06/26/2017 04:00:00,4.22,,,1
06/26/2017 05:00:00,4.194,,,1
06/26/2017 06:00:00,4.246,,,1
06/26/2017 07:00:00,4.22,,,1
06/26/2017 08:00:00,4.246,,,1
06/26/2017 09:00:00,4.246,,,1
06/26/2017 10:00:00,4.22,,,1
06/26/2017 11:00:00,4.22,,,1
06/26/2017 12:00:00,4.246,,,1
06/26/2017 13:00:00,4.22,,,1
06/26/2017 14:00:00,4.22,,,1
06/26/2017 15:00:00,4.22,,,1
06/26/2017 16:00:00,4.246,,,1
06/26/2017 17:00:00,4.246,,,1
06/26/2017 18:00:00,4.22,,,1
06/26/2017 19:00:00,4.22,,,1
06/26/2017 20:00:00,4.22,,,1
06/26/2017 21:00:00,4.22,,,1
06/26/2017 22:00:00,4.194,,,1
06/26/2017 23:00:00,4.194,,,1
06/27/2017 00:00:00,4.194,,,1
06/27/2017 01:00:00,4.194,,,1
06/27/2017 02:00:00,4.194,,,1
06/27/2017 03:00:00,4.194,,,1
06/27/2017 04:00:00,4.194,,,1
06/27/2017 05:00:00,4.194,,,1
06/27/2017 06:00:00,4.194,,,1
06/27/2017 07:00:00,4.22,,,1
06/27/2017 08:00:00,4.22,,,1
06/27/2017 09:00:00,4.22,,,1
06/27/2017 10:00:00,4.246,,,1
06/27/2017 11:00:00,4.246,,,1
06/27/2017 12:00:00,4.22,,,1
06/27/2017 13:00:00,4.246,,,1
06/27/2017 14:00:00,4.246,,,1
06/27/2017 15:00:00,4.22,,,1
06/27/2017 16:00:00,4.246,,,1
06/27/2017 17:00:00,4.246,,,1
06/27/2017 18:00:00,4.22,,,1
06/27/2017 19:00:00,4.22,,,1
06/27/2017 20:00:00,4.22,,,1
06/27/2017 21:00:00,4.22,,,1
06/27/2017 22:00:00,4.194,,,1
06/27/2017 23:00:00,4.22,,,1
06/28/2017 00:00:00,4.194,,,1
06/28/2017 01:00:00,4.22,,,1
06/28/2017 02:00:00,4.22,,,1
06/28/2017 03:00:00,4.194,,,1
06/28/2017 04:00:00,4.194,,,1
06/28/2017 05:00:00,4.194,,,1
06/28/2017 06:00:00,4.22,,,1
06/28/2017 07:00:00,4.22,,,1
06/28/2017 08:00:00,4.246,,,1
06/28/2017 09:00:00,4.22,,,1
06/28/2017 10:00:00,4.22,,,1
06/28/2017 11:00:00,4.246,,,1
06/28/2017 12:00:00,4.22,,,1
06/28/2017 13:00:00,4.22,,,1
06/28/2017 14:00:00,4.246,,,1
06/28/2017 15:00:00,4.246,,,1
06/28/2017 16:00:00,4.22,,,1
06/28/2017 17:00:00,4.246,,,1
06/28/2017 18:00:00,4.22,,,1
06/28/2017 19:00:00,4.194,,,1
06/28/2017 20:00:00,4.22,,,1
06/28/2017 21:00:00,4.22,,,1
06/28/2017 22:00:00,4.22,,,1
06/28/2017 23:00:00,4.22,,,1
06/29/2017 00:00:00,4.194,,,1
06/29/2017 01:00:00,4.194,,,1
06/29/2017 02:00:00,4.22,,,1
06/29/2017 03:00:00,4.194,,,1
06/29/2017 04:00:00,4.194,,,1
06/29/2017 05:00:00,4.22,,,1
06/29/2017 06:00:00,4.22,,,1
06/29/2017 07:00:00,4.22,,,1
06/29/2017 08:00:00,4.246,,,1
06/29/2017 09:00:00,4.22,,,1
06/29/2017 10:00:00,4.246,,,1
06/29/2017 11:00:00,4.246,,,1
06/29/2017 12:00:00,4.246,,,1
06/29/2017 13:00:00,4.246,,,1
06/29/2017 14:00:00,4.246,,,1
06/29/2017 15:00:00,4.22,,,1
06/29/2017 16:00:00,4.246,,,1
06/29/2017 17:00:00,4.22,,,1
06/29/2017 18:00:00,4.22,,,1
06/29/2017 19:00:00,4.272,,,1
06/29/2017 20:00:00,4.22,,,1
06/29/2017 21:00:00,4.194,,,1
06/29/2017 22:00:00,4.194,,,1
06/29/2017 23:00:00,4.22,,,1
06/30/2017 00:00:00,4.22,,,1
06/30/2017 01:00:00,4.194,,,1
06/30/2017 02:00:00,4.246,,,1
06/30/2017 03:00:00,4.168,,,1
06/30/2017 04:00:00,4.194,,,1
06/30/2017 05:00:00,4.22,,,1
06/30/2017 06:00:00,4.194,,,1
06/30/2017 07:00:00,4.22,,,1
06/30/2017 08:00:00,4.246,,,1
06/30/2017 09:00:00,4.22,,,1
06/30/2017 10:00:00,4.246,,,1
06/30/2017 11:00:00,4.246,,,1
06/30/2017 12:00:00,4.246,,,1
06/30/2017 13:00:00,4.246,,,1
06/30/2017 14:00:00,4.22,,,1
06/30/2017 15:00:00,4.246,,,1
06/30/2017 16:00:00,4.22,,,1
06/30/2017 17:00:00,4.22,,,1
06/30/2017 18:00:00,4.22,,,1
06/30/2017 19:00:00,4.246,,,1
06/30/2017 20:00:00,4.22,,,1
06/30/2017 21:00:00,4.194,,,1
06/30/2017 22:00:00,4.246,,,1
06/30/2017 23:00:00,4.168,,,1
07/01/2017 00:00:00,4.22,,,1
07/01/2017 01:00:00,4.194,,,1
07/01/2017 02:00:00,4.194,,,1
07/01/2017 03:00:00,4.22,,,1
07/01/2017 04:00:00,4.168,,,1
07/01/2017 05:00:00,4.22,,,1
07/01/2017 06:00:00,4.194,,,1
07/01/2017 07:00:00,4.194,,,1
07/01/2017 08:00:00,4.246,,,1
07/01/2017 09:00:00,4.272,,,1
07/01/2017 10:00:00,4.246,,,1
07/01/2017 11:00:00,4.272,,,1
07/01/2017 12:00:00,4.246,,,1
07/01/2017 13:00:00,4.246,,,1
07/01/2017 14:00:00,4.22,,,1
07/01/2017 15:00:00,4.246,,,1
07/01/2017 16:00:00,4.272,,,1
07/01/2017 17:00:00,4.22,,,1
07/01/2017 18:00:00,4.246,,,1
07/01/2017 19:00:00,4.246,,,1
07/01/2017 20:00:00,4.168,,,1
07/01/2017 21:00:00,4.246,,,1
07/01/2017 22:00:00,4.22,,,1
07/01/2017 23:00:00,4.246,,,1
07/02/2017 00:00:00,4.22,,,1
07/02/2017 01:00:00,4.22,,,1
07/02/2017 02:00:00,4.22,,,1
07/02/2017 03:00:00,4.22,,,1
07/02/2017 04:00:00,4.246,,,1
07/02/2017 05:00:00,4.22,,,1
07/02/2017 06:00:00,4.246,,,1
07/02/2017 07:00:00,4.194,,,1
07/02/2017 08:00:00,4.324,,,1
07/02/2017 09:00:00,4.298,,,1
07/02/2017 10:00:00,4.272,,,1
07/02/2017 11:00:00,4.272,,,1
07/02/2017 12:00:00,4.324,,,1
07/02/2017 13:00:00,4.324,,,1
07/02/2017 14:00:00,4.35,,,1
07/02/2017 15:00:00,4.298,,,1
07/02/2017 16:00:00,4.324,,,1
07/02/2017 17:00:00,4.35,,,1
07/02/2017 18:00:00,4.324,,,1
07/02/2017 19:00:00,4.324,,,1
07/02/2017 20:00:00,4.298,,,1
07/02/2017 21:00:00,4.35,,,1
07/02/2017 22:00:00,4.324,,,1
07/02/2017 23:00:00,4.35,,,1
07/03/2017 00:00:00,4.324,,,1
07/03/2017 01:00:00,4.376,,,1
07/03/2017 02:00:00,4.324,,,1
07/03/2017 03:00:00,4.272,,,1
07/03/2017 04:00:00,4.35,,,1
07/03/2017 05:00:00,4.402,,,1
07/03/2017 06:00:00,4.324,,,1
07/03/2017 07:00:00,4.454,,,1
07/03/2017 08:00:00,4.402,,,1
07/03/2017 09:00:00,4.35,,,1
07/03/2017 10:00:00,4.272,,,1
07/03/2017 11:00:00,4.35,,,1
07/03/2017 12:00:00,4.506,,,1
07/03/2017 13:00:00,4.298,,,1
07/03/2017 14:00:00,4.376,,,1
07/03/2017 15:00:00,4.35,,,1
07/03/2017 16:00:00,4.376,,,1
07/03/2017 17:00:00,4.376,,,1
07/03/2017 18:00:00,4.454,,,1
07/03/2017 19:00:00,4.454,,,1
07/03/2017 20:00:00,4.376,,,1
07/03/2017 21:00:00,4.454,,,1
07/03/2017 22:00:00,4.454,,,1
07/03/2017 23:00:00,4.35,,,1
07/04/2017 00:00:00,4.35,,,1
07/04/2017 01:00:00,4.428,,,1
07/04/2017 02:00:00,4.454,,,1
07/04/2017 03:00:00,4.506,,,1
07/04/2017 04:00:00,4.454,,,1
07/04/2017 05:00:00,4.402,,,1
07/04/2017 06:00:00,4.376,,,1
07/04/2017 07:00:00,4.428,,,1
07/04/2017 08:00:00,4.48,,,1
07/04/2017 09:00:00,4.506,,,1
07/04/2017 10:00:00,4.506,,,1
07/04/2017 11:00:00,4.558,,,1
07/04/2017 12:00:00,4.558,,,1
07/04/2017 13:00:00,4.532,,,1
07/04/2017 14:00:00,4.506,,,1
07/04/2017 15:00:00,4.506,,,1
07/04/2017 16:00:00,4.48,,,1
07/04/2017 17:00:00,4.402,,,1
07/04/2017 18:00:00,4.48,,,1
07/04/2017 19:00:00,4.428,,,1
07/04/2017 20:00:00,4.376,,,1
07/04/2017 21:00:00,4.48,,,1
07/04/2017 22:00:00,4.558,,,1
07/04/2017 23:00:00,4.506,,,1
07/05/2017 00:00:00,4.48,,,1
07/05/2017 01:00:00,4.506,,,1
07/05/2017 02:00:00,4.428,,,1
07/05/2017 03:00:00,4.428,,,1
07/05/2017 04:00:00,4.532,,,1
07/05/2017 05:00:00,4.532,,,1
07/05/2017 06:00:00,4.454,,,1
07/05/2017 07:00:00,4.402,,,1
07/05/2017 08:00:00,4.506,,,1
07/05/2017 09:00:00,4.506,,,1
07/05/2017 10:00:00,4.532,,,1
07/05/2017 11:00:00,4.61,,,1
07/05/2017 12:00:00,4.61,,,1
07/05/2017 13:00:00,4.636,,,1
07/05/2017 14:00:00,4.662,,,1
07/05/2017 15:00:00,4.532,,,1
07/05/2017 16:00:00,4.011,,,1
07/05/2017 17:00:00,4.792,,,1
07/05/2017 18:00:00,4.506,,,1
07/05/2017 19:00:00,4.714,,,1
07/05/2017 20:00:00,4.61,,,1
07/05/2017 21:00:00,4.662,,,1
07/05/2017 22:00:00,4.636,,,1
07/05/2017 23:00:00,4.584,,,1
07/06/2017 00:00:00,4.74,,,1
07/06/2017 01:00:00,4.428,,,1
07/06/2017 02:00:00,4.298,,,1
07/06/2017 03:00:00,4.376,,,1
07/06/2017 04:00:00,4.194,,,1
07/06/2017 05:00:00,4.376,,,1
07/06/2017 06:00:00,4.61,,,1
07/06/2017 07:00:00,4.61,,,1
07/06/2017 08:00:00,4.584,,,1
07/06/2017 09:00:00,4.636,,,1
07/06/2017 10:00:00,4.428,,,1
07/06/2017 11:00:00,4.22,,,1
07/06/2017 12:00:00,4.714,,,1
07/06/2017 13:00:00,4.636,,,1
07/06/2017 14:00:00,4.61,,,1
07/06/2017 15:00:00,4.688,,,1
07/06/2017 16:00:00,4.662,,,1
07/06/2017 17:00:00,4.22,,,1
07/06/2017 18:00:00,4.037,,,1
07/06/2017 19:00:00,4.037,,,1
07/06/2017 20:00:00,4.272,,,1
07/06/2017 21:00:00,4.141,,,1
07/06/2017 22:00:00,4.115,,,1
07/06/2017 23:00:00,4.506,,,1
07/07/2017 00:00:00,4.454,,,1
07/07/2017 01:00:00,4.376,,,1
07/07/2017 02:00:00,4.324,,,1
07/07/2017 03:00:00,4.298,,,1
07/07/2017 04:00:00,4.298,,,1
07/07/2017 05:00:00,4.272,,,1
07/07/2017 06:00:00,4.376,,,1
07/07/2017 07:00:00,4.532,,,1
07/07/2017 08:00:00,4.506,,,1
07/07/2017 09:00:00,4.48,,,1
07/07/2017 10:00:00,4.428,,,1
07/07/2017 11:00:00,4.454,,,1
07/07/2017 12:00:00,4.376,,,1
07/07/2017 13:00:00,4.454,,,1
07/07/2017 14:00:00,4.402,,,1
07/07/2017 15:00:00,4.35,,,1
07/07/2017 16:00:00,4.402,,,1
07/07/2017 17:00:00,4.324,,,1
07/07/2017 18:00:00,4.141,,,1
07/07/2017 19:00:00,4.037,,,1
07/07/2017 20:00:00,4.089,,,1
07/07/2017 21:00:00,4.011,,,1
07/07/2017 22:00:00,4.115,,,1
07/07/2017 23:00:00,4.063,,,1
07/08/2017 00:00:00,4.063,,,1
07/08/2017 01:00:00,4.115,,,1
07/08/2017 02:00:00,4.272,,,1
07/08/2017 03:00:00,4.662,,,1
07/08/2017 04:00:00,4.74,,,1
07/08/2017 05:00:00,4.714,,,1
07/08/2017 06:00:00,4.428,,,1
07/08/2017 07:00:00,4.428,,,1
07/08/2017 08:00:00,4.35,,,1
07/08/2017 09:00:00,4.376,,,1
07/08/2017 10:00:00,4.298,,,1
07/08/2017 11:00:00,4.272,,,1
07/08/2017 12:00:00,4.324,,,1
07/08/2017 13:00:00,4.402,,,1
07/08/2017 14:00:00,4.844,,,1
07/08/2017 15:00:00,4.636,,,1
07/08/2017 16:00:00,4.402,,,1
07/08/2017 17:00:00,4.246,,,1
07/08/2017 18:00:00,4.194,,,1
07/08/2017 19:00:00,4.037,,,1
07/08/2017 20:00:00,4.011,,,1
07/08/2017 21:00:00,3.985,,,1
07/08/2017 22:00:00,4.168,,,1
07/08/2017 23:00:00,4.376,,,1
07/09/2017 00:00:00,4.61,,,1
07/09/2017 01:00:00,4.454,,,1
07/09/2017 02:00:00,4.48,,,1
07/09/2017 03:00:00,4.662,,,1
07/09/2017 04:00:00,4.895,,,1
07/09/2017 05:00:00,4.584,,,1
07/09/2017 06:00:00,4.194,,,1
07/09/2017 07:00:00,4.454,,,1
07/09/2017 08:00:00,4.35,,,1
07/09/2017 09:00:00,4.428,,,1
07/09/2017 10:00:00,4.428,,,1
07/09/2017 11:00:00,4.454,,,1
07/09/2017 12:00:00,4.376,,,1
07/09/2017 13:00:00,4.688,,,1
07/09/2017 14:00:00,4.662,,,1
07/09/2017 15:00:00,4.324,,,1
07/09/2017 16:00:00,4.402,,,1
07/09/2017 17:00:00,4.48,,,1
07/09/2017 18:00:00,4.428,,,1
07/09/2017 19:00:00,4.636,,,1
07/09/2017 20:00:00,4.61,,,1
07/09/2017 21:00:00,4.61,,,1
07/09/2017 22:00:00,4.584,,,1
07/09/2017 23:00:00,4.869,,,1
07/10/2017 00:00:00,4.844,,,1
07/10/2017 01:00:00,4.74,,,1
07/10/2017 02:00:00,4.636,,,1
07/10/2017 03:00:00,4.558,,,1
07/10/2017 04:00:00,4.844,,,1
07/10/2017 05:00:00,4.688,,,1
07/10/2017 06:00:00,4.74,,,1
07/10/2017 07:00:00,4.844,,,1
07/10/2017 08:00:00,5.102,,,1
07/10/2017 09:00:00,4.895,,,1
07/10/2017 10:00:00,4.766,,,1
07/10/2017 11:00:00,4.921,,,1
07/10/2017 12:00:00,4.999,,,1
07/10/2017 13:00:00,5.128,,,1
07/10/2017 14:00:00,5.154,,,1
07/10/2017 15:00:00,5.179,,,1
07/10/2017 16:00:00,5.282,,,1
07/10/2017 17:00:00,5.231,,,1
07/10/2017 18:00:00,5.024,,,1
07/10/2017 19:00:00,5.05,,,1
07/10/2017 20:00:00,5.102,,,1
07/10/2017 21:00:00,5.05,,,1
07/10/2017 22:00:00,5.076,,,1
07/10/2017 23:00:00,5.128,,,1
07/11/2017 00:00:00,5.179,,,1
07/11/2017 01:00:00,5.282,,,1
07/11/2017 02:00:00,5.205,,,1
07/11/2017 03:00:00,5.257,,,1
07/11/2017 04:00:00,5.257,,,1
07/11/2017 05:00:00,5.205,,,1
07/11/2017 06:00:00,5.205,,,1
07/11/2017 07:00:00,5.231,,,1
07/11/2017 08:00:00,5.308,,,1
07/11/2017 09:00:00,5.334,,,1
07/11/2017 10:00:00,5.334,,,1
07/11/2017 11:00:00,5.334,,,1
07/11/2017 12:00:00,5.128,,,1
07/11/2017 13:00:00,5.334,,,1
07/11/2017 14:00:00,4.818,,,1
07/11/2017 15:00:00,5.591,,,1
07/11/2017 16:00:00,5.616,,,1
07/11/2017 17:00:00,5.514,,,1
07/11/2017 18:00:00,5.282,,,1
07/11/2017 19:00:00,5.385,,,1
07/11/2017 20:00:00,5.205,,,1
07/11/2017 21:00:00,5.385,,,1
07/11/2017 22:00:00,5.462,,,1
07/11/2017 23:00:00,5.102,,,1
07/12/2017 00:00:00,5.565,,,1
07/12/2017 01:00:00,5.565,,,1
07/12/2017 02:00:00,5.539,,,1
07/12/2017 03:00:00,5.437,,,1
07/12/2017 04:00:00,5.514,,,1
07/12/2017 05:00:00,5.308,,,1
07/12/2017 06:00:00,5.514,,,1
07/12/2017 07:00:00,5.565,,,1
07/12/2017 08:00:00,5.437,,,1
07/12/2017 09:00:00,5.437,,,1
07/12/2017 10:00:00,5.642,,,1
07/12/2017 11:00:00,5.745,,,1
07/12/2017 12:00:00,5.745,,,1
07/12/2017 13:00:00,5.745,,,1
07/12/2017 14:00:00,5.616,,,1
07/12/2017 15:00:00,5.462,,,1
07/12/2017 16:00:00,5.231,,,1
07/12/2017 17:00:00,5.565,,,1
07/12/2017 18:00:00,5.565,,,1
07/12/2017 19:00:00,5.282,,,1
07/12/2017 20:00:00,5.282,,,1
07/12/2017 21:00:00,5.179,,,1
07/12/2017 22:00:00,5.334,,,1
07/12/2017 23:00:00,5.257,,,1
07/13/2017 00:00:00,5.257,,,1
07/13/2017 01:00:00,5.128,,,1
07/13/2017 02:00:00,5.179,,,1
07/13/2017 03:00:00,5.282,,,1
07/13/2017 04:00:00,5.282,,,1
07/13/2017 05:00:00,5.205,,,1
07/13/2017 06:00:00,5.36,,,1
07/13/2017 07:00:00,5.437,,,1
07/13/2017 08:00:00,5.385,,,1
07/13/2017 09:00:00,5.282,,,1
07/13/2017 10:00:00,5.437,,,1
07/13/2017 11:00:00,5.616,,,1
07/13/2017 12:00:00,5.462,,,1
07/13/2017 13:00:00,5.565,,,1
07/13/2017 14:00:00,5.565,,,1
07/13/2017 15:00:00,5.642,,,1
07/13/2017 16:00:00,5.668,,,1
07/13/2017 17:00:00,5.591,,,1
07/13/2017 18:00:00,5.616,,,1
07/13/2017 19:00:00,5.616,,,1
07/13/2017 20:00:00,5.591,,,1
07/13/2017 21:00:00,5.565,,,1
07/13/2017 22:00:00,5.539,,,1
07/13/2017 23:00:00,5.539,,,1
07/14/2017 00:00:00,5.591,,,1
07/14/2017 01:00:00,5.565,,,1
07/14/2017 02:00:00,5.565,,,1
07/14/2017 03:00:00,5.488,,,1
07/14/2017 04:00:00,5.565,,,1
07/14/2017 05:00:00,5.565,,,1
07/14/2017 06:00:00,5.539,,,1
07/14/2017 07:00:00,5.411,,,1
07/14/2017 08:00:00,5.642,,,1
07/14/2017 09:00:00,5.745,,,1
07/14/2017 10:00:00,5.616,,,1
07/14/2017 11:00:00,5.719,,,1
07/14/2017 12:00:00,5.77,,,1
07/14/2017 13:00:00,5.847,,,1
07/14/2017 14:00:00,5.949,,,1
07/14/2017 15:00:00,5.898,,,1
07/14/2017 16:00:00,5.975,,,1
07/14/2017 17:00:00,5.872,,,1
07/14/2017 18:00:00,5.872,,,1
07/14/2017 19:00:00,5.872,,,1
07/14/2017 20:00:00,5.872,,,1
07/14/2017 21:00:00,5.872,,,1
07/14/2017 22:00:00,5.847,,,1
07/14/2017 23:00:00,5.847,,,1
07/15/2017 00:00:00,5.872,,,1
07/15/2017 01:00:00,5.872,,,1
07/15/2017 02:00:00,5.872,,,1
07/15/2017 03:00:00,5.872,,,1
07/15/2017 04:00:00,5.898,,,1
07/15/2017 05:00:00,5.872,,,1
07/15/2017 06:00:00,5.898,,,1
07/15/2017 07:00:00,5.924,,,1
07/15/2017 08:00:00,6.026,,,1
07/15/2017 09:00:00,6.051,,,1
07/15/2017 10:00:00,6.153,,,1
07/15/2017 11:00:00,6.128,,,1
07/15/2017 12:00:00,6.128,,,1
07/15/2017 13:00:00,6.281,,,1
07/15/2017 14:00:00,6.331,,,1
07/15/2017 15:00:00,6.281,,,1
07/15/2017 16:00:00,6.357,,,1
07/15/2017 17:00:00,6.331,,,1
07/15/2017 18:00:00,6.306,,,1
07/15/2017 19:00:00,6.306,,,1
07/15/2017 20:00:00,6.281,,,1
07/15/2017 21:00:00,6.306,,,1
07/15/2017 22:00:00,6.281,,,1
07/15/2017 23:00:00,6.281,,,1
07/16/2017 00:00:00,6.281,,,1
07/16/2017 01:00:00,6.281,,,1
07/16/2017 02:00:00,6.281,,,1
07/16/2017 03:00:00,6.281,,,1
07/16/2017 04:00:00,6.255,,,1
07/16/2017 05:00:00,6.281,,,1
07/16/2017 06:00:00,6.306,,,1
07/16/2017 07:00:00,6.306,,,1
07/16/2017 08:00:00,6.357,,,1
07/16/2017 09:00:00,6.509,,,1
07/16/2017 10:00:00,6.382,,,1
07/16/2017 11:00:00,6.56,,,1
07/16/2017 12:00:00,6.509,,,1
07/16/2017 13:00:00,6.535,,,1
07/16/2017 14:00:00,6.585,,,1
07/16/2017 15:00:00,6.535,,,1
07/16/2017 16:00:00,6.585,,,1
07/16/2017 17:00:00,6.585,,,1
07/16/2017 18:00:00,6.56,,,1
07/16/2017 19:00:00,6.535,,,1
07/16/2017 20:00:00,6.56,,,1
07/16/2017 21:00:00,6.535,,,1
07/16/2017 22:00:00,6.535,,,1
07/16/2017 23:00:00,6.535,,,1
07/17/2017 00:00:00,6.509,,,1
07/17/2017 01:00:00,6.535,,,1
07/17/2017 02:00:00,6.535,,,1
07/17/2017 03:00:00,6.535,,,1
07/17/2017 04:00:00,6.535,,,1
07/17/2017 05:00:00,6.535,,,1
07/17/2017 06:00:00,6.585,,,1
07/17/2017 07:00:00,6.636,,,1
07/17/2017 08:00:00,6.687,,,1
07/17/2017 09:00:00,6.661,,,1
07/17/2017 10:00:00,6.788,,,1
07/17/2017 11:00:00,6.763,,,1
07/17/2017 12:00:00,6.839,,,1
07/17/2017 13:00:00,6.813,,,1
07/17/2017 14:00:00,6.914,,,1
07/17/2017 15:00:00,6.99,,,1
07/17/2017 16:00:00,7.015,,,1
07/17/2017 17:00:00,6.965,,,1
07/17/2017 18:00:00,6.889,,,1
07/17/2017 19:00:00,6.889,,,1
07/17/2017 20:00:00,6.94,,,1
07/17/2017 21:00:00,6.889,,,1
07/17/2017 22:00:00,6.889,,,1
07/17/2017 23:00:00,6.914,,,1
07/18/2017 00:00:00,6.889,,,1
07/18/2017 01:00:00,6.889,,,1
07/18/2017 02:00:00,6.889,,,1
07/18/2017 03:00:00,6.864,,,1
07/18/2017 04:00:00,6.889,,,1
07/18/2017 05:00:00,6.889,,,1
07/18/2017 06:00:00,6.914,,,1
07/18/2017 07:00:00,7.015,,,1
07/18/2017 08:00:00,7.091,,,1
07/18/2017 09:00:00,7.142,,,1
07/18/2017 10:00:00,7.192,,,1
07/18/2017 11:00:00,7.167,,,1
07/18/2017 12:00:00,7.217,,,1
07/18/2017 13:00:00,7.192,,,1
07/18/2017 14:00:00,7.217,,,1
07/18/2017 15:00:00,7.368,,,1
07/18/2017 16:00:00,7.268,,,1
07/18/2017 17:00:00,7.268,,,1
07/18/2017 18:00:00,7.268,,,1
07/18/2017 19:00:00,7.242,,,1
07/18/2017 20:00:00,7.242,,,1
07/18/2017 21:00:00,7.268,,,1
07/18/2017 22:00:00,7.242,,,1
07/18/2017 23:00:00,7.242,,,1
07/19/2017 00:00:00,7.242,,,1
07/19/2017 01:00:00,7.242,,,1
07/19/2017 02:00:00,7.242,,,1
07/19/2017 03:00:00,7.242,,,1
07/19/2017 04:00:00,7.242,,,1
07/19/2017 05:00:00,7.217,,,1
07/19/2017 06:00:00,7.293,,,1
07/19/2017 07:00:00,7.293,,,1
07/19/2017 08:00:00,7.343,,,1
07/19/2017 09:00:00,7.368,,,1
07/19/2017 10:00:00,7.444,,,1
07/19/2017 11:00:00,7.494,,,1
07/19/2017 12:00:00,7.544,,,1
07/19/2017 13:00:00,7.645,,,1
07/19/2017 14:00:00,7.519,,,1
07/19/2017 15:00:00,7.569,,,1
07/19/2017 16:00:00,7.569,,,1
07/19/2017 17:00:00,7.569,,,1
07/19/2017 18:00:00,7.544,,,1
07/19/2017 19:00:00,7.544,,,1
07/19/2017 20:00:00,7.519,,,1
07/19/2017 21:00:00,7.569,,,1
07/19/2017 22:00:00,7.519,,,1
07/19/2017 23:00:00,7.519,,,1
07/20/2017 00:00:00,7.544,,,1
07/20/2017 01:00:00,7.469,,,1
07/20/2017 02:00:00,7.494,,,1
07/20/2017 03:00:00,7.318,,,1
07/20/2017 04:00:00,7.469,,,1
07/20/2017 05:00:00,7.393,,,1
07/20/2017 06:00:00,7.393,,,1
07/20/2017 07:00:00,7.519,,,1
07/20/2017 08:00:00,7.544,,,1
07/20/2017 09:00:00,7.393,,,1
07/20/2017 10:00:00,7.544,,,1
07/20/2017 11:00:00,7.67,,,1
07/20/2017 12:00:00,7.77,,,1
07/20/2017 13:00:00,7.845,,,1
07/20/2017 14:00:00,7.82,,,1
07/20/2017 15:00:00,7.82,,,1
07/20/2017 16:00:00,7.82,,,1
07/20/2017 17:00:00,7.87,,,1
07/20/2017 18:00:00,7.845,,,1
07/20/2017 19:00:00,7.82,,,1
07/20/2017 20:00:00,7.795,,,1
07/20/2017 21:00:00,7.795,,,1
07/20/2017 22:00:00,7.795,,,1
07/20/2017 23:00:00,7.795,,,1
07/21/2017 00:00:00,7.795,,,1
07/21/2017 01:00:00,7.795,,,1
07/21/2017 02:00:00,7.77,,,1
07/21/2017 03:00:00,7.795,,,1
07/21/2017 04:00:00,7.77,,,1
07/21/2017 05:00:00,7.795,,,1
07/21/2017 06:00:00,7.695,,,1
07/21/2017 07:00:00,7.745,,,1
07/21/2017 08:00:00,7.795,,,1
07/21/2017 09:00:00,7.795,,,1
07/21/2017 10:00:00,7.92,,,1
07/21/2017 11:00:00,7.845,,,1
07/21/2017 12:00:00,7.945,,,1
07/21/2017 13:00:00,7.995,,,1
07/21/2017 14:00:00,7.995,,,1
07/21/2017 15:00:00,8.12,,,1
07/21/2017 16:00:00,8.02,,,1
07/21/2017 17:00:00,8.02,,,1
07/21/2017 18:00:00,7.995,,,1
07/21/2017 19:00:00,7.995,,,1
07/21/2017 20:00:00,7.97,,,1
07/21/2017 21:00:00,7.97,,,1
07/21/2017 22:00:00,7.97,,,1
07/21/2017 23:00:00,7.97,,,1
07/22/2017 00:00:00,7.97,,,1
07/22/2017 01:00:00,7.97,,,1
07/22/2017 02:00:00,7.97,,,1
07/22/2017 03:00:00,7.92,,,1
07/22/2017 04:00:00,7.92,,,1
07/22/2017 05:00:00,7.895,,,1
07/22/2017 06:00:00,7.92,,,1
07/22/2017 07:00:00,7.845,,,1
07/22/2017 08:00:00,8.12,,,1
07/22/2017 09:00:00,7.895,,,1
07/22/2017 10:00:00,7.945,,,1
